Id,Tinfilt[s],Cumul_Infiltration[mm]
149,1804,149.75
149,1848,154.25
149,1894,158.25
149,1940,162.5
149,1986,166.5
149,2030,170.5
149,2073,174.5
149,2127,178.5
149,2161,182.25
149,2202,185
149,2235,188.75
149,2277,193
149,2333,196.25
149,2372,199.75
149,2465,203.25
149,2500,205.5
149,2540,210.25
149,2595,214.75
149,2665,219
149,2708,223.25
149,2770,227.5
149,2832,231.75
149,2888,235.5
149,2944,239.5
149,2996,243.25
149,3052,247.25
149,3107,251
149,3155,252.5
149,3177,256.25
149,3235,260
149,3291,263
149,3335,266.25
149,3368,268.75
149,3436,273.5
149,3503,277.75
149,3565,282.75
149,3642,286.75
149,3711,291
149,3784,295.25
149,3851,299.25
149,3920,303.25
149,3950,307.25
149,3996,311.25
149,4064,314.75
149,4129,318.5
149,4196,321.75
149,4257,325
149,4290,326.75
149,4376,331.75
149,4463,336.5
149,4559,340.75
149,4637,345
149,4743,349.5
149,4825,353.5
149,4910,357.5
149,4997,361.5
149,5073,365.5
149,5152,369.5
149,5232,373.25
149,5311,377.5
149,5394,381.25
149,5472,385
149,5549,388.25
149,5621,391.5
149,5654,393
149,5755,397.5
149,5854,401.75
149,5956,406.5
149,6041,410.75
149,6140,415.5
149,6241,420
149,6341,424.5
149,6438,428.5
149,6529,432.25
149,6617,436
149,6706,439.75
149,6797,443.75
149,6884,447.5
149,6970,451.25
149,7053,454.75
149,7133,458.25
149,7168,459.75
149,7289,464.25
149,7403,469.25
149,7519,473.75
149,7630,478.5
149,7738,483
149,7860,487.75
149,7969,492.25
149,8067,496.25
149,8167,500.5
149,8274,504.75
149,8373,508.75
149,8470,512.5
149,8564,516.25
149,8657,520.25
149,8755,524
149,8848,527.5
149,8934,531
149,8974,532.5
149,9101,537.5
149,9224,542.25
149,9364,547
149,9475,551.5
149,9593,556.5
149,9726,560.75
149,9837,565.25
149,9947,570
149,10065,574
149,10174,578.25
149,10287,582
149,10393,585.75
149,10502,589.75
149,10602,593.25
149,10697,597
149,10791,600.75
149,10885,604.5
149,10979,608.25
149,11019,609.75
149,11150,614.5
149,11277,619.5
149,11399,624.25
149,11529,629.25
149,11659,633.5
149,11780,638
149,11898,642.25
150,0,0
150,46,4.25
150,60,8.75
150,87,12.75
150,107,16.5
150,128,20.25
150,141,24
150,156,27.75
150,175,31.5
150,194,35.25
150,209,39
150,225,42.75
150,263,49.5
150,291,54.25
150,321,58.75
150,356,63.75
150,379,68
150,407,72.75
150,440,75.5
150,465,79.75
150,490,84
150,522,88.25
150,562,91.25
150,579,95
150,612,99.25
150,654,103.25
150,683,107
150,727,109.25
150,745,112.75
150,782,116.25
150,814,119.75
150,849,123.25
150,893,128.5
150,952,133.75
150,1015,138.25
150,1068,142.75
150,1135,147.25
150,1187,151.75
150,1240,156.25
150,1315,160
150,1374,164.25
150,1432,168
150,1478,171.75
150,1539,175.75
150,1610,179.75
150,1685,183.5
150,1748,187.75
150,1821,191.5
150,1883,195.25
150,1952,199
150,2018,203
150,2093,206.75
150,2164,210.25
150,2231,214
150,2299,217.75
150,2333,219.5
150,2427,224.25
150,2526,228.75
150,2617,233.25
150,2711,237.75
150,2810,242.5
150,2908,246.5
150,3005,251.25
150,3100,255.75
150,3193,259.75
150,3285,264
150,3378,268.25
150,3469,272.25
150,3563,276
150,3651,279.75
150,3739,283.5
150,3826,287
150,3918,290.75
150,3999,294.5
150,4038,296
150,4155,300.75
150,4268,305.25
150,4386,309.75
150,4499,314
150,4609,318
150,4720,322.25
150,4866,326.75
150,4953,330.5
150,5057,334.25
150,5163,338
150,5276,341.75
150,5373,345.5
150,5478,349.25
150,5591,353
150,5701,356.75
150,5783,360.5
150,5827,362
150,5984,366.75
150,6121,371.75
150,6279,376.75
150,6401,381.5
150,6570,385.75
150,6674,390.25
150,6808,394.25
150,6933,398.5
150,7087,402.5
150,7194,406.5
150,7326,410.25
150,7443,414
150,7561,418.25
150,7686,422
150,7806,425.75
150,7926,429
150,8042,432.5
150,8151,436
150,8202,437.5
150,8363,442.25
150,8516,447
150,8671,451.5
150,8833,455.5
150,8996,459.5
150,9115,463.75
150,9263,467.75
150,9406,471.5
150,9538,475.25
150,9677,479
151,0,0
151,103,5.5
151,157,10.75
151,209,15.75
151,263,20.5
151,329,25.25
151,407,29.5
151,418,33.75
151,462,38.25
151,508,42.75
151,552,46.75
151,597,51.25
151,643,55.25
151,686,59.25
151,729,63
151,768,67
151,810,71
151,851,74.75
151,886,78.5
151,923,81.75
151,959,85.25
151,991,88.75
151,1026,92.5
151,1054,97.25
151,1099,102.25
151,1149,106.5
151,1191,111
151,1243,115.75
151,1280,120
151,1319,124
151,1360,128.5
151,1401,132.5
151,1438,136.5
151,1475,140.25
151,1511,144
151,1546,148
151,1584,151.5
151,1619,155
151,1653,158.5
151,1683,162
151,1716,165.5
151,1746,170.25
151,1790,174.5
151,1836,179
151,1884,183.25
151,1923,187.5
151,1963,191.5
151,2005,196
151,2048,199.75
151,2089,203.5
151,2126,207.25
151,2165,211
151,2204,214.75
151,2241,218.5
151,2281,222
151,2316,225.75
151,2349,229.5
151,2383,233
151,2420,237.75
151,2468,242.25
151,2518,247
151,2566,251.25
151,2616,256
151,2664,260.25
151,2713,264.5
151,2761,269
151,2807,273
151,2852,277
151,2898,281
151,2942,285
151,2987,288.75
151,3034,292.75
151,3079,296.75
151,3121,300.5
151,3162,304.25
151,3205,308
151,3244,311.75
151,3279,315
151,3325,320.25
151,3385,325.5
151,3448,330.5
151,3503,335
151,3557,339.5
151,3616,344
151,3670,348.5
151,3728,352.75
151,3779,356.75
151,3833,361
151,3888,364.75
151,3935,368.5
151,3983,372.5
151,4033,376.25
151,4084,380
151,4134,383.75
151,4182,387
151,4229,390.25
151,4262,392.75
151,4314,397.75
151,4378,402.25
151,4440,407
151,4507,411.5
151,4571,416
151,4632,420.25
151,4694,424.25
151,4753,428.75
151,4810,433
151,4873,436.75
151,4929,440.5
151,4992,444.25
151,5047,448
151,5101,451.5
151,5159,455
151,5195,458.5
151,5229,461
151,5290,466
151,5366,470.5
151,5434,475.25
151,5504,479.75
151,5574,484.25
151,5640,488.5
151,5701,492.75
151,5767,496.75
151,5837,501
151,5890,504.75
151,5953,508.75
151,6020,512.5
151,6087,516.25
151,6142,520
151,6203,523.75
151,6262,527.25
151,6306,530
151,6339,532
151,6403,535.5
151,6461,540
151,6536,544.5
151,6618,549.25
151,6691,553.25
151,6760,557.5
151,6834,561.75
151,6901,566
151,6972,570
151,7035,573.75
151,7098,577.5
151,7164,581.25
151,7228,585
151,7292,588.75
151,7355,592.5
151,7418,596
151,7474,599.5
151,7508,601.5
151,7590,606
151,7669,610.5
151,7749,614.75
151,7828,619.25
151,7893,623.5
151,7969,627.5
151,8043,631.5
151,8113,635.75
151,8186,639.75
151,8257,643.75
151,8326,647.5
151,8397,651.5
151,8467,655.25
151,8536,658.75
151,8600,662.25
151,8659,665.75
151,8692,667.5
151,8771,672
151,8856,676.5
151,8937,680.75
151,9016,685
151,9096,689.5
151,9175,693.75
151,9254,697.75
151,9328,702
151,9405,706
151,9478,709.75
151,9548,713.5
151,9618,717.25
151,9689,720.75
151,9757,724.25
151,9824,727.25
151,9884,730.25
151,9919,732
151,10004,736.75
151,10092,741.5
151,10185,746.25
151,10280,750.75
151,10369,755
151,10465,759.25
151,10552,763.75
151,10639,767.75
151,10726,771.75
151,10811,775.75
151,10889,780
151,10973,784
151,11052,787.75
151,11125,791.5
151,11206,795.5
151,11285,799.25
151,11354,802.75
151,11429,806.5
151,11506,810
151,11575,813.5
151,11608,815
151,11706,819.5
151,11797,824.5
151,11892,829
151,11983,833.5
151,12071,837.5
151,12159,841.75
151,12247,845.75
151,12332,850
151,12416,854
151,12496,857.75
151,12577,861.5
151,12655,865.25
151,12738,869
151,12815,872.75
151,12890,876.25
151,12961,879.75
151,12994,881.25
151,13081,885.25
151,13166,889.25
151,13251,893.75
151,13341,897.5
151,13422,901.25
152,0,0
152,176,3.5
152,235,7.25
152,326,10.5
152,399,13.75
152,435,15.25
152,543,20
152,646,24.5
152,748,29
152,847,33.25
152,940,37.5
152,1038,41.75
152,1131,46
152,1222,50.25
152,1311,54
152,1405,58
152,1495,62
152,1556,65.75
152,1630,69.5
152,1719,73.25
152,1787,77.5
152,1865,80.75
152,1943,84.25
152,2050,89
152,2156,93.5
152,2264,98
152,2347,102.25
152,2442,106.75
152,2532,111
152,2626,115
152,2713,119
152,2797,123.25
152,2862,127
152,2943,131
152,3023,134.75
152,3109,138.5
152,3182,142.25
152,3262,146
152,3334,149
152,3405,152
152,3440,153.5
152,3537,158
152,3630,162.75
152,3725,167.25
152,3826,171.75
152,3909,176
152,3987,180
152,4072,184.25
152,4157,188.25
152,4241,192
152,4317,195.75
152,4401,199.75
152,4477,203.75
152,4560,207.5
152,4634,211
152,4704,214.5
152,4774,218
152,4842,221.5
152,4876,223.25
152,4963,227.75
152,5053,232.25
152,5142,236.5
152,5236,240.75
152,5329,245.5
152,5419,249.75
152,5490,253.75
152,5581,258
152,5662,262.25
152,5734,264.25
152,5946,275.5
152,6416,300.25
152,6451,302
152,6488,306.5
152,6563,310.75
152,6648,314.75
152,6708,318.75
152,6779,322.75
152,6851,326.5
152,6919,330.5
152,6986,334
152,7052,337.75
152,7119,341.5
152,7186,345
152,7268,346.25
152,7277,348.25
152,7313,350.25
152,7346,352.25
152,7377,357
152,7467,361.25
152,7539,365.75
152,7619,370.25
152,7700,374.75
152,7794,379.25
152,7858,383.25
152,7932,387.25
152,8029,391.5
152,8086,395.75
152,8163,399.75
152,8239,403.5
152,8301,407
152,8367,410.75
152,8437,414.25
152,8512,417.75
152,8576,421.25
152,8626,424.75
152,8658,426.75
152,8693,431.5
152,8782,436.5
152,8867,440.75
152,8945,445
152,9052,449.75
152,9116,454.5
152,9198,459
152,9276,463.5
152,9360,467.5
152,9442,471.25
152,9502,475.25
152,9571,479
152,9642,482.75
152,9709,486.5
152,9777,490.25
152,9847,494
152,9920,497.5
152,10016,501
152,10051,504.5
152,10085,506.25
152,10198,511.25
152,10289,515.75
152,10362,520.75
152,10450,525
152,10537,529.25
152,10620,533.75
152,10728,537.75
152,10801,542
152,10880,545.75
152,10957,549.75
152,11030,553.5
152,11101,557.25
152,11173,561
152,11251,564.75
152,11322,568.25
152,11392,571.75
152,11457,575
152,11490,576.5
152,11584,581
152,11673,585.25
152,11765,589.75
152,11854,594
152,11943,598
152,12030,602.25
152,12123,606.5
152,12209,610.5
152,12294,614.25
152,12377,618
152,12460,621.25
152,12538,624.5
152,12620,627.75
152,12699,631.25
152,12774,635.5
152,12850,638.75
152,12920,642
152,12954,643.75
152,13034,648.5
152,13134,653.5
152,13236,657.75
152,13339,662
152,13424,666.75
152,13521,670.75
152,13612,674.75
152,13703,678.75
152,13784,682.5
152,13869,687
153,0,0
153,64,4.25
153,95,8.5
153,134,13.25
153,160,17.75
153,201,22
153,234,26.75
153,270,30.75
153,301,34.75
153,336,38.75
153,379,42.75
153,395,46.25
153,425,50
153,454,53.75
153,481,57.25
153,508,60.5
153,550,66.5
153,577,70.25
153,592,75
153,634,80
153,671,84.75
153,709,89.25
153,747,94.25
153,784,98.5
153,819,102.75
153,854,107.75
153,892,112
153,928,116.5
153,978,120.5
153,1012,124.5
153,1043,128.75
153,1064,132.5
153,1083,137
153,1114,140.75
153,1143,144.5
153,1172,148.25
153,1198,151.75
153,1227,155.25
153,1253,159
153,1277,162.5
153,1304,166.25
153,1329,171.25
153,1366,175.75
153,1402,181
153,1442,185.75
153,1478,190.25
153,1514,194.75
153,1549,199.25
153,1586,204
153,1624,208.25
153,1658,212.75
153,1695,217
153,1730,221
153,1763,225.25
153,1800,229
153,1833,232.75
153,1866,236.5
153,1899,240.25
153,1932,244.25
153,1967,247.75
153,2000,251.5
153,2033,255
153,2061,258
153,2088,261
153,2122,265.75
153,2170,271
153,2219,275.75
153,2266,280.25
153,2312,285.25
153,2359,289.5
153,2404,294
153,2451,298.5
153,2499,302.75
153,2544,307
153,2588,311.25
153,2635,315.25
153,2679,319.25
153,2722,323.25
153,2768,327.5
153,2810,331.25
153,2853,335
153,2896,338.75
153,2938,342.25
153,2980,345.5
153,3022,349.25
153,3061,352.5
153,3088,354.75
153,3142,359.5
153,3204,364.25
153,3266,369.75
153,3331,374.75
153,3389,379.75
153,3453,384.5
153,3513,388.75
153,3572,393.25
153,3630,397.25
153,3688,401.5
153,3746,405.5
153,3802,409.75
153,3859,414
153,3920,418.25
153,3978,422
153,4035,425.75
153,4090,429.5
153,4145,433.25
153,4200,436.75
153,4254,440.5
153,4309,444
153,4361,447.25
153,4387,449
153,4463,453.75
153,4543,458.75
153,4621,463.75
153,4698,468.5
153,4779,473.25
153,4856,478
153,4940,483
153,5024,487.25
153,5101,491.5
153,5177,495.75
153,5250,499.75
153,5323,503.75
153,5397,508
153,5469,512
153,5540,515.75
153,5612,519.5
153,5683,523.25
153,5752,527
153,5826,530.75
153,5891,534.25
153,5962,537.75
153,6026,541.25
153,6055,542.75
153,6153,548.25
153,6258,552.75
153,6357,558
153,6462,562.75
153,6556,567.25
153,6651,572
153,6763,576.5
153,6846,580.5
153,6938,584.75
153,7035,589
153,7120,593.25
153,7210,597.75
153,7300,601.75
153,7386,605.5
153,7472,609.5
153,7558,613.75
153,7651,617.5
153,7734,621.5
153,7822,625.5
153,7908,629.25
153,7995,632.75
153,8071,636.25
153,8106,637.75
153,8224,643.25
153,8349,648.25
153,8475,653.25
153,8587,657.75
153,8698,662.75
153,8813,667.5
153,8924,671.75
153,9030,676
153,9135,680.5
153,9240,684.75
153,9343,689
153,9446,693
153,9551,697.5
153,9651,701.25
153,9753,705
153,9844,709
153,9942,713
153,10040,716.75
153,10137,720.25
153,10230,724
153,10323,727.5
153,10410,731
153,10449,732.5
153,10581,737.75
153,10706,742.5
153,10837,747.25
153,10966,751.75
153,11098,756.5
153,11213,761
153,11328,765.5
153,11442,769.75
153,11582,773.75
153,11669,778.25
153,11823,782.25
153,11931,786.25
154,0,0
154,87,4
154,141,7.5
154,222,13.25
154,271,17
154,322,20.75
154,468,24.5
154,495,26.25
154,548,31.5
154,606,36.25
154,666,41.25
154,731,46.5
154,790,51.25
154,846,56
154,896,60.5
154,947,65
154,999,69.25
154,1047,73.75
154,1094,77.75
154,1131,81.75
154,1174,85.75
154,1213,89.75
154,1251,94
154,1290,97.75
154,1328,101.5
154,1363,105.25
154,1400,108.75
154,1435,112.5
154,1470,115.75
154,1501,119
154,1528,121.75
154,1570,126.5
154,1621,131.75
154,1671,136.75
154,1722,141.5
154,1781,146.5
154,1833,151.25
154,1885,155.5
154,1933,160
154,1985,164.5
154,2036,169
154,2086,173.5
154,2142,177.75
154,2195,181.75
154,2236,185.75
154,2273,189.5
154,2318,193.5
154,2366,197.25
154,2410,201
154,2457,204.75
154,2503,208.25
154,2547,211.75
154,2589,215.25
154,2616,217.25
154,2679,222.25
154,2745,227.5
154,2811,232
154,2876,237.5
154,2947,242.25
154,3025,246.75
154,3078,251.5
154,3144,256
154,3214,260.25
154,3269,264.5
154,3331,269
154,3397,273
154,3460,277
154,3522,281.5
154,3600,285.25
154,3658,289
154,3713,292.75
154,3771,296.25
154,3835,300
154,3897,303.75
154,3947,307.5
154,4003,310.75
154,4030,312.25
154,4120,317.25
154,4205,322.25
154,4291,327
154,4375,331.75
154,4460,336.5
154,4544,341
154,4630,345.75
154,4711,350
154,4791,354
154,4872,358.5
154,4952,362.75
154,5036,367
154,5112,371
154,5190,375
154,5265,379.25
154,5345,383
154,5418,386.5
154,5491,390.25
154,5569,393.75
154,5639,397.5
154,5710,401
154,5778,404.5
154,5810,406
154,5918,411
154,6028,416
154,6125,420.5
154,6229,425.25
154,6333,430.25
154,6444,434.75
154,6544,439.5
154,6647,443.75
154,6748,448
154,6877,452.75
154,6974,457
154,7080,461
154,7152,465.25
154,7248,469.25
154,7343,473
154,7433,477
154,7524,481
154,7616,484.75
154,7709,488.5
154,7797,492
154,7886,495.5
154,7966,499
154,8006,500.5
154,8145,505.25
154,8267,510.5
154,8399,515.75
154,8527,520.25
154,8650,525.25
154,8771,530.25
154,8895,534.75
154,9017,539.5
154,9136,544
154,9259,548.25
154,9377,552.5
154,9487,556.75
154,9602,560.75
154,9715,564.5
154,9825,568.5
154,9937,572.75
154,10044,576.5
154,10150,580.25
154,10256,584.25
154,10365,588.25
154,10472,591.75
154,10567,595.25
154,10613,596.75
154,10759,602
154,10908,607
154,11048,611.75
154,11188,616.75
154,11328,621.25
154,11468,626.25
154,11609,630.5
154,11744,635.25
154,11873,639.75
154,12022,644.25
154,12150,648
154,12274,652.25
154,12414,656.25
154,12522,660.25
154,12653,664.5
154,12799,668.25
154,12913,672
154,13058,675.75
154,13170,679.5
154,13285,683
154,13397,686.75
154,13510,690.5
154,13562,692
154,13730,697
154,13897,702
154,14047,706.75
155,0,0
155,124,4.25
155,248,8.25
155,276,12.5
155,331,16.25
155,397,20
155,438,23.75
155,490,27.5
155,556,31
155,582,34.75
155,622,38.5
155,654,41
155,707,45.75
155,760,50.25
155,826,54.75
155,879,59
155,918,63.25
155,968,67.5
155,1015,71.75
155,1061,76
155,1107,79.75
155,1150,83.75
155,1196,87.75
155,1242,92
155,1288,96
155,1334,99.75
155,1379,103.5
155,1431,106.75
155,1461,110
155,1491,112.5
155,1545,117.25
155,1608,122.5
155,1671,127.5
155,1741,132.25
155,1798,137.25
155,1863,141.75
155,1927,146.75
155,1991,151.75
155,2060,156.25
155,2124,160.25
155,2184,164.25
155,2249,168.75
155,2309,173
155,2371,177
155,2433,180.75
155,2497,184.5
155,2558,188.75
155,2626,192.5
155,2688,196.25
155,2751,199.75
155,2809,203.25
155,2839,204.75
155,2932,210
155,3029,214.75
155,3137,219.75
155,3214,224.25
155,3304,229
155,3401,234.25
155,3502,238.75
155,3603,243.25
155,3696,247.5
155,3785,251.75
155,3876,255.5
155,3963,259.75
155,4056,263.75
155,4161,267.75
155,4236,271.5
155,4320,275.25
155,4408,279.25
155,4498,283
155,4580,286.5
155,4659,289.75
155,4699,291.5
155,4820,296.75
155,4940,302
155,5058,306.5
155,5173,311.5
155,5289,316
155,5404,320.75
155,5514,325
155,5624,329.25
155,5731,333.75
155,5837,338
155,5940,342
155,6048,346.25
155,6143,350.25
155,6240,354
155,6341,358
155,6434,361.75
155,6530,365.5
155,6619,369.25
155,6712,372.5
155,6798,376
155,6840,377.75
155,6968,382.75
155,7093,388
155,7221,393
155,7348,397.75
155,7467,402.25
155,7583,407
155,7700,411.25
155,7814,416
155,7929,420.25
155,8038,424.5
155,8152,428.75
155,8257,432.75
155,8362,436.75
155,8462,440.5
155,8560,444.5
155,8666,448.25
155,8762,452.25
155,8863,456.25
155,8957,460.25
155,8998,462
156,0,0
156,30,4.75
156,82,9.75
156,172,14.25
156,215,19
156,282,23.25
156,330,27.5
156,383,32
156,429,36.5
156,469,38.5
156,492,41
156,519,43.75
156,675,52
156,683,55.75
156,716,59.75
156,759,63.5
156,805,67.25
156,851,70.75
156,885,74.25
156,917,77.5
156,928,82.5
156,981,87.25
156,1033,91.75
156,1094,96
156,1137,100.25
156,1233,107
156,1284,111
156,1361,117.5
156,1391,121.5
156,1439,125.25
156,1490,129
156,1531,132.75
156,1576,136.5
156,1619,140.25
156,1662,144
156,1699,147.75
156,1734,151
156,1777,156.75
156,1843,161.5
156,1903,166.5
156,1964,171.5
156,2024,176
156,2099,180.75
156,2144,185.25
156,2202,189.5
156,2261,193.5
156,2317,197.5
156,2372,201.25
156,2429,205.75
156,2485,209.75
156,2569,212.25
156,2577,215.75
156,2638,217.75
156,2657,221.5
156,2713,225.25
156,2765,229.5
156,2815,232.5
156,2863,235.5
156,2891,237.25
156,2969,243
156,3049,247.75
156,3130,252.25
156,3199,257.25
156,3273,262.75
156,3357,267.5
156,3430,272.25
156,3515,276.75
156,3591,281
156,3664,285.25
156,3738,289.75
156,3809,298
156,3964,299.75
156,3988,301
156,4023,304
156,4069,307.75
156,4147,311.5
156,4210,315.5
156,4312,318.25
156,4348,322
156,4408,325
156,4435,326.25
156,4530,331.5
156,4628,336.25
156,4739,341.25
156,4819,346.25
156,4907,350.75
156,5004,355.25
156,5351,370.75
156,5467,376.25
156,5656,381.25
156,5744,386
156,5890,390.75
156,5946,395
156,6037,399.5
156,6130,404
156,6226,408
156,6319,412.5
156,6408,416.5
156,6497,420.5
156,6584,424.5
156,6671,428.25
156,6754,432.25
156,6842,435.5
156,6924,439.25
156,7006,442.75
156,7089,446.25
156,7165,449.75
156,7200,451.25
156,7330,456.25
156,7445,461
156,7562,466
156,7674,471.25
156,7788,475.5
156,7895,480
156,8004,484.25
156,8112,488.25
156,8214,492.75
156,8327,497.5
156,8429,501.5
156,8527,505.5
156,8649,509.25
156,8724,513
156,8818,516.75
156,8909,520.5
156,9004,524.25
156,9098,528
156,9192,531.75
156,9283,535
156,9368,538.25
156,9411,540
156,9553,545
156,9669,549.75
156,9793,555
156,9928,559.75
156,10083,564.5
156,10179,569
156,10297,574
156,10421,578.5
156,10541,583
156,10657,587.25
156,10773,591
156,10882,595
156,10987,598.75
156,11098,603
156,11191,606.75
156,11292,610
156,11390,613.75
156,11490,617.25
156,11587,621
157,0,0
157,172,4.75
157,271,9.5
157,348,13.75
157,434,18
157,515,22.25
157,579,26.75
157,640,31
157,701,35
157,760,39.5
157,819,43.25
157,881,47.5
157,931,51.25
157,982,54.75
157,1031,58.75
157,1080,62.5
157,1129,66
157,1174,69.5
157,1220,73
157,1247,75.25
157,1311,80.5
157,1376,85.75
157,1434,90.5
157,1495,95.5
157,1556,100.25
157,1622,105
157,1677,109.5
157,1733,113.75
157,1802,118.5
157,1849,123
157,1924,127.5
157,1973,131.75
157,2017,135.75
157,2075,139.75
157,2123,143.75
157,2173,147.5
157,2225,151.25
157,2271,155.25
157,2321,159
157,2367,162.5
157,2413,166
157,2455,169.5
157,2484,171.75
157,2561,177
157,2626,182.25
157,2701,187
157,2757,192
157,2823,196.5
157,2886,201.25
157,2955,205.75
157,3012,210.25
157,3086,214.75
157,3139,218.75
157,3199,223.25
157,3257,227.25
157,3316,231.25
157,3374,235.25
157,3429,239
157,3486,243
157,3544,247
157,3597,250.75
157,3665,254.5
157,3719,258.5
157,3767,261.75
157,3819,265
157,3846,266.75
157,3917,271.5
157,3996,276.75
157,4072,281.75
157,4149,286.75
157,4232,291.75
157,4304,296.5
157,4376,301
157,4447,305.25
157,4517,309.75
157,4577,314
157,4642,318.25
157,4712,322.25
157,4784,326.75
157,4848,330.75
157,4915,334.75
157,4979,338.5
157,5050,342.25
157,5111,346
157,5170,349.75
157,5243,353.25
157,5289,356.5
157,5354,360.5
157,5383,362.25
157,5475,367.25
157,5545,372.5
157,5629,377.5
157,5711,382.25
157,5797,387
157,5878,391.25
157,5973,396
157,6038,400.5
157,6117,405
157,6193,409
157,6270,413.25
157,6344,417.75
157,6421,421.75
157,6493,425.5
157,6563,429.5
157,6630,433.25
157,6697,437
157,6765,440.75
157,6831,444.75
157,6898,448.25
157,6961,452
157,7027,455.75
157,7058,457.5
157,7151,462.75
157,7244,467.5
157,7335,472.5
157,7426,477.5
157,7513,482.25
157,7601,487
157,7694,492.25
157,7776,496.75
157,7861,501
157,7945,505.5
157,8027,509.75
157,8111,513.75
157,8184,518
157,8265,522.25
157,8342,526.25
157,8421,530
157,8492,533.75
157,8563,537.25
157,8633,540.75
157,8702,544.5
157,8771,548
157,8836,551.5
157,8870,553.25
157,8975,558.25
157,9075,563.5
157,9177,568.75
157,9279,573.75
157,9376,578.5
157,9471,583.25
157,9564,588.25
157,9667,593.25
157,9762,597.5
157,9853,602
157,9933,606.25
157,10020,610.25
157,10107,614.75
157,10193,619
157,10280,623
157,10364,626.75
157,10444,631
157,10529,635.25
157,10610,639
157,10695,642.5
157,10770,645.75
157,10846,649.25
157,10913,652.75
157,10947,654.25
157,11059,659.25
157,11162,664.5
157,11273,669.5
157,11380,674.25
157,11479,679.25
157,11581,683.75
157,11683,688.5
157,11778,693
157,11880,697.5
157,11977,701.5
157,12057,705.5
157,12148,710
157,12240,713.75
157,12323,717.5
157,12407,721.5
157,12491,725.25
157,12578,729
157,12654,732.75
157,12734,736.5
157,12820,740.25
157,12902,743.75
157,12974,747
157,13012,748.75
157,13127,754
157,13243,759.25
157,13354,764
157,13465,768.5
157,13574,773.5
157,13685,778.75
157,13800,783.25
157,13903,788.25
157,14014,792.5
157,14116,796.75
157,14213,801.25
157,14308,805.5
157,14403,809.5
157,14496,813.5
157,14588,817.75
157,14673,822
157,14762,825.75
157,14854,829.75
157,14939,833.75
157,15026,837.25
157,15109,840.75
157,15189,844
157,15263,847.25
157,15301,848.75
157,15421,854.25
157,15547,859.25
157,15657,864.25
157,15770,868.75
157,15879,873.75
157,15988,878.5
157,16116,883.25
157,16208,888
158,0,0
158,83,6
158,102,9.25
158,180,15.75
158,186,18.5
158,197,22.5
158,223,25.25
158,244,29.5
158,275,32.75
158,302,37.25
158,315,41
158,325,44.75
158,358,52
158,372,57.25
158,409,62.5
158,432,67.25
158,463,71.75
158,492,76.75
158,577,84.25
158,585,89
158,607,93.75
158,637,98
158,667,102
158,697,106.5
158,727,110.5
158,757,114.5
158,785,119
158,817,123
158,849,127
158,877,131
158,907,134.75
158,937,138.25
158,963,141.75
158,988,145.25
158,1015,148.75
158,1101,156.75
158,1118,161.75
158,1161,166.75
158,1203,172
158,1249,176.5
158,1292,181.25
158,1335,185.75
158,1383,190.5
158,1420,194.5
158,1464,199.25
158,1506,203.5
158,1548,207.5
158,1589,211.5
158,1631,215.75
158,1673,219.5
158,1712,223.25
158,1751,227
158,1793,231
158,1835,234.5
158,1876,238
158,1915,242
158,1954,246
158,1981,248.5
158,2038,254
158,2099,259
158,2160,264.25
158,2221,269
158,2278,274.25
158,2339,279.25
158,2399,284
158,2460,289
158,2519,293.75
158,2577,298
158,2633,302.25
158,2689,306.25
158,2742,310.75
158,2798,314.75
158,2852,319
158,2910,323
158,2963,326.75
158,3027,331
158,3068,335
158,3120,338.75
158,3172,342.5
158,3225,346
158,3272,349.5
158,3297,351.25
158,3373,356.25
158,3449,361.5
158,3522,366.5
158,3595,371.75
158,3668,376.5
158,3742,381.5
158,3812,386.25
158,3884,391
158,3952,395.75
158,4027,400.25
158,4094,404.5
158,4161,408.75
158,4230,413.25
158,4299,417.5
158,4370,421.5
158,4435,425.75
158,4502,429.25
158,4565,433
158,4625,437
158,4697,441
158,4749,444.75
158,4810,448.5
158,4836,450
158,4928,455.5
158,5021,460.75
158,5111,466
158,5200,471.5
158,5293,476.5
158,5379,481.25
158,5465,486.5
158,5556,490.75
158,5637,495.5
158,5721,500.25
158,5805,504.75
158,5887,509
158,5966,513.75
158,6047,518
158,6128,521.75
158,6201,525.75
158,6275,529.5
158,6351,533.25
158,6420,537
158,6491,540.75
158,6559,544.75
158,6626,547.75
158,6689,550.75
158,6718,552.25
158,6828,557.5
158,6929,562.75
158,7028,567.75
158,7124,572.5
158,7219,577.5
158,7314,582.25
158,7406,586.75
158,7494,591.5
158,7592,596
158,7681,600.75
158,7770,605.25
158,7859,609.25
158,7945,613.75
158,8031,617.75
158,8113,621.75
158,8191,625.75
158,8268,629.75
158,8349,633.5
158,8429,637.25
158,8500,641
158,8576,644.75
158,8650,648.5
158,8684,650.25
158,8791,655.5
158,8900,660.5
158,9002,665.75
158,9109,670.75
158,9211,676
158,9314,680.5
158,9412,685.25
158,9510,689.75
158,9606,694.75
158,9724,699
158,9803,703.5
158,9897,707.75
159,0,0
159,69,4
159,108,8.25
159,152,12.25
159,193,16.5
159,236,20.5
159,287,24
159,328,27.5
159,376,31.25
159,435,34.5
159,467,37.75
159,492,39.5
159,566,44.75
159,639,49.75
159,709,55
