id,Year,Month,Day,Hour,Minute,Second,Z=100,Z=300,Z=500,Z=670,Z=1000
32727,2018,3,4,13,45,0,0.371,0.37,0.464,0.517,0.537
32728,2018,3,4,14,0,0,0.371,0.37,0.464,0.517,0.537
32729,2018,3,4,14,15,0,0.371,0.3699,0.464,0.517,0.537
32730,2018,3,4,14,30,0,0.371,0.3697,0.464,0.517,0.537
32731,2018,3,4,14,45,0,0.371,0.3697,0.464,0.517,0.537
32732,2018,3,4,15,0,0,0.37,0.3696,0.464,0.517,0.537
32733,2018,3,4,15,15,0,0.37,0.3697,0.464,0.517,0.537
32734,2018,3,4,15,30,0,0.37,0.3696,0.464,0.517,0.537
32735,2018,3,4,15,45,0,0.37,0.3694,0.464,0.517,0.537
32736,2018,3,4,16,0,0,0.37,0.3697,0.464,0.517,0.537
32737,2018,3,4,16,15,0,0.37,0.3697,0.464,0.517,0.537
32738,2018,3,4,16,30,0,0.37,0.3696,0.464,0.517,0.537
32739,2018,3,4,16,45,0,0.369,0.3696,0.464,0.517,0.537
32740,2018,3,4,17,0,0,0.369,0.3694,0.464,0.517,0.537
32741,2018,3,4,17,15,0,0.369,0.3694,0.464,0.517,0.537
32742,2018,3,4,17,30,0,0.369,0.3694,0.464,0.517,0.537
32743,2018,3,4,17,45,0,0.369,0.3694,0.464,0.517,0.537
32744,2018,3,4,18,0,0,0.369,0.3697,0.464,0.517,0.537
32745,2018,3,4,18,15,0,0.369,0.3696,0.464,0.517,0.537
32746,2018,3,4,18,30,0,0.369,0.3692,0.464,0.517,0.537
32747,2018,3,4,18,45,0,0.369,0.3694,0.464,0.517,0.537
32748,2018,3,4,19,0,0,0.369,0.3694,0.464,0.517,0.537
32749,2018,3,4,19,15,0,0.369,0.3694,0.464,0.517,0.537
32750,2018,3,4,19,30,0,0.369,0.3696,0.464,0.517,0.537
32751,2018,3,4,19,45,0,0.369,0.3696,0.464,0.517,0.537
32752,2018,3,4,20,0,0,0.369,0.3696,0.464,0.517,0.537
32753,2018,3,4,20,15,0,0.369,0.3696,0.464,0.517,0.537
32754,2018,3,4,20,30,0,0.369,0.3696,0.464,0.517,0.537
32755,2018,3,4,20,45,0,0.369,0.3696,0.464,0.517,0.537
32756,2018,3,4,21,0,0,0.369,0.3697,0.464,0.517,0.537
32757,2018,3,4,21,15,0,0.369,0.3696,0.464,0.517,0.537
32758,2018,3,4,21,30,0,0.368,0.3696,0.464,0.517,0.537
32759,2018,3,4,21,45,0,0.368,0.3694,0.464,0.517,0.537
32760,2018,3,4,22,0,0,0.368,0.3696,0.464,0.517,0.537
32761,2018,3,4,22,15,0,0.368,0.3697,0.463,0.517,0.537
32762,2018,3,4,22,30,0,0.368,0.3696,0.464,0.517,0.537
32763,2018,3,4,22,45,0,0.368,0.3697,0.464,0.517,0.537
32764,2018,3,4,23,0,0,0.368,0.3696,0.464,0.517,0.537
32765,2018,3,4,23,15,0,0.368,0.3696,0.464,0.517,0.537
32766,2018,3,4,23,30,0,0.368,0.3697,0.464,0.517,0.537
32767,2018,3,4,23,45,0,0.368,0.3697,0.464,0.517,0.537
32768,2018,3,5,0,0,0,0.368,0.3694,0.464,0.517,0.537
32769,2018,3,5,0,15,0,0.368,0.3697,0.464,0.517,0.537
32770,2018,3,5,0,30,0,0.368,0.3697,0.464,0.517,0.537
32771,2018,3,5,0,45,0,0.368,0.3696,0.464,0.517,0.537
32772,2018,3,5,1,0,0,0.368,0.3696,0.464,0.517,0.537
32773,2018,3,5,1,15,0,0.368,0.3694,0.464,0.517,0.537
32774,2018,3,5,1,30,0,0.368,0.3696,0.464,0.517,0.537
32775,2018,3,5,1,45,0,0.368,0.3696,0.464,0.517,0.537
32776,2018,3,5,2,0,0,0.368,0.3696,0.464,0.517,0.537
32777,2018,3,5,2,15,0,0.368,0.3697,0.464,0.517,0.537
32778,2018,3,5,2,30,0,0.368,0.3694,0.464,0.517,0.537
32779,2018,3,5,2,45,0,0.368,0.3696,0.464,0.517,0.537
32780,2018,3,5,3,0,0,0.368,0.3696,0.464,0.517,0.537
32781,2018,3,5,3,15,0,0.368,0.3694,0.464,0.517,0.537
32782,2018,3,5,3,30,0,0.368,0.3696,0.464,0.517,0.537
32783,2018,3,5,3,45,0,0.368,0.3697,0.464,0.517,0.537
32784,2018,3,5,4,0,0,0.368,0.3696,0.464,0.517,0.537
32785,2018,3,5,4,15,0,0.368,0.3696,0.464,0.517,0.537
32786,2018,3,5,4,30,0,0.368,0.3694,0.464,0.517,0.537
32787,2018,3,5,4,45,0,0.368,0.3694,0.464,0.517,0.537
32788,2018,3,5,5,0,0,0.368,0.3694,0.464,0.517,0.537
32789,2018,3,5,5,15,0,0.368,0.3696,0.464,0.517,0.537
32790,2018,3,5,5,30,0,0.367,0.3696,0.464,0.517,0.537
32791,2018,3,5,5,45,0,0.368,0.3696,0.464,0.517,0.537
32792,2018,3,5,6,0,0,0.368,0.3697,0.464,0.517,0.537
32793,2018,3,5,6,15,0,0.367,0.3697,0.464,0.517,0.537
32794,2018,3,5,6,30,0,0.367,0.3696,0.464,0.517,0.537
32795,2018,3,5,6,45,0,0.367,0.3692,0.464,0.517,0.537
32796,2018,3,5,7,0,0,0.367,0.3694,0.464,0.517,0.537
32797,2018,3,5,7,15,0,0.367,0.3694,0.464,0.517,0.537
32798,2018,3,5,7,30,0,0.367,0.3694,0.464,0.517,0.537
32799,2018,3,5,7,45,0,0.367,0.3694,0.464,0.517,0.537
32800,2018,3,5,8,0,0,0.367,0.3692,0.464,0.517,0.537
32801,2018,3,5,8,15,0,0.367,0.3694,0.464,0.517,0.537
32802,2018,3,5,8,30,0,0.367,0.3692,0.464,0.517,0.537
32803,2018,3,5,8,45,0,0.367,0.3694,0.464,0.517,0.537
32804,2018,3,5,9,0,0,0.367,0.3696,0.464,0.517,0.537
32805,2018,3,5,9,15,0,0.367,0.3692,0.464,0.517,0.537
32806,2018,3,5,9,30,0,0.367,0.3696,0.464,0.517,0.537
32807,2018,3,5,9,45,0,0.367,0.3694,0.464,0.517,0.537
32808,2018,3,5,10,0,0,0.367,0.3694,0.464,0.517,0.537
32809,2018,3,5,10,15,0,0.367,0.3692,0.464,0.517,0.537
32810,2018,3,5,10,30,0,0.366,0.3692,0.464,0.517,0.537
32811,2018,3,5,10,45,0,0.366,0.3692,0.463,0.517,0.537
32812,2018,3,5,11,0,0,0.366,0.3694,0.464,0.517,0.537
32813,2018,3,5,11,15,0,0.366,0.3691,0.463,0.517,0.537
32814,2018,3,5,11,30,0,0.366,0.3689,0.463,0.517,0.537
32815,2018,3,5,11,45,0,0.366,0.3689,0.463,0.517,0.537
32816,2018,3,5,12,0,0,0.366,0.3691,0.463,0.517,0.537
32817,2018,3,5,12,15,0,0.366,0.3689,0.463,0.517,0.537
32818,2018,3,5,12,30,0,0.366,0.3686,0.463,0.517,0.537
32819,2018,3,5,12,45,0,0.365,0.3684,0.463,0.517,0.537
32820,2018,3,5,13,0,0,0.365,0.3684,0.463,0.517,0.537
32821,2018,3,5,13,15,0,0.365,0.3683,0.463,0.517,0.537
32822,2018,3,5,13,30,0,0.365,0.3684,0.463,0.517,0.537
32823,2018,3,5,13,45,0,0.365,0.3684,0.463,0.517,0.537
32824,2018,3,5,14,0,0,0.365,0.3683,0.463,0.517,0.537
32825,2018,3,5,14,15,0,0.365,0.3683,0.463,0.517,0.537
32826,2018,3,5,14,30,0,0.364,0.3681,0.463,0.517,0.537
32827,2018,3,5,14,45,0,0.364,0.3681,0.463,0.517,0.537
32828,2018,3,5,15,0,0,0.364,0.3681,0.463,0.517,0.537
32829,2018,3,5,15,15,0,0.364,0.3681,0.463,0.517,0.537
32830,2018,3,5,15,30,0,0.364,0.3681,0.463,0.517,0.537
32831,2018,3,5,15,45,0,0.364,0.3683,0.463,0.517,0.537
32832,2018,3,5,16,0,0,0.364,0.3683,0.463,0.517,0.537
32833,2018,3,5,16,15,0,0.364,0.3679,0.463,0.517,0.537
32834,2018,3,5,16,30,0,0.364,0.3681,0.463,0.517,0.537
32835,2018,3,5,16,45,0,0.363,0.3681,0.463,0.517,0.537
32836,2018,3,5,17,0,0,0.363,0.3683,0.463,0.517,0.536
32837,2018,3,5,17,15,0,0.363,0.3679,0.463,0.517,0.537
32838,2018,3,5,17,30,0,0.363,0.3683,0.463,0.517,0.537
32839,2018,3,5,17,45,0,0.363,0.3679,0.463,0.517,0.537
32840,2018,3,5,18,0,0,0.363,0.3679,0.463,0.517,0.537
32841,2018,3,5,18,15,0,0.363,0.3681,0.463,0.517,0.536
32842,2018,3,5,18,30,0,0.363,0.3679,0.463,0.517,0.537
32843,2018,3,5,18,45,0,0.363,0.3679,0.463,0.517,0.537
32844,2018,3,5,19,0,0,0.363,0.3681,0.463,0.517,0.537
32845,2018,3,5,19,15,0,0.363,0.3681,0.463,0.517,0.537
32846,2018,3,5,19,30,0,0.363,0.3679,0.463,0.517,0.537
32847,2018,3,5,19,45,0,0.363,0.3681,0.463,0.517,0.537
32848,2018,3,5,20,0,0,0.362,0.3678,0.463,0.517,0.536
32849,2018,3,5,20,15,0,0.362,0.3679,0.463,0.517,0.537
32850,2018,3,5,20,30,0,0.362,0.3679,0.463,0.517,0.537
32851,2018,3,5,20,45,0,0.362,0.3681,0.463,0.517,0.536
32852,2018,3,5,21,0,0,0.362,0.3683,0.463,0.517,0.536
32853,2018,3,5,21,15,0,0.362,0.3679,0.463,0.517,0.537
32854,2018,3,5,21,30,0,0.362,0.3679,0.463,0.517,0.537
32855,2018,3,5,21,45,0,0.362,0.3679,0.463,0.517,0.537
32856,2018,3,5,22,0,0,0.362,0.3681,0.463,0.517,0.537
32857,2018,3,5,22,15,0,0.362,0.3679,0.463,0.517,0.536
32858,2018,3,5,22,30,0,0.362,0.3679,0.463,0.517,0.536
32859,2018,3,5,22,45,0,0.362,0.3679,0.463,0.517,0.537
32860,2018,3,5,23,0,0,0.362,0.3679,0.463,0.517,0.537
32861,2018,3,5,23,15,0,0.362,0.3679,0.463,0.517,0.536
32862,2018,3,5,23,30,0,0.362,0.3681,0.463,0.517,0.537
32863,2018,3,5,23,45,0,0.362,0.3681,0.463,0.517,0.536
32864,2018,3,6,0,0,0,0.362,0.3679,0.463,0.517,0.537
32865,2018,3,6,0,15,0,0.362,0.3681,0.463,0.517,0.537
32866,2018,3,6,0,30,0,0.362,0.3681,0.463,0.517,0.536
32867,2018,3,6,0,45,0,0.362,0.3683,0.463,0.517,0.536
32868,2018,3,6,1,0,0,0.362,0.3679,0.463,0.517,0.536
32869,2018,3,6,1,15,0,0.362,0.3681,0.463,0.517,0.537
32870,2018,3,6,1,30,0,0.362,0.3679,0.463,0.517,0.536
32871,2018,3,6,1,45,0,0.362,0.3681,0.463,0.517,0.537
32872,2018,3,6,2,0,0,0.362,0.3679,0.463,0.517,0.536
32873,2018,3,6,2,15,0,0.362,0.3679,0.463,0.517,0.536
32874,2018,3,6,2,30,0,0.362,0.3679,0.463,0.517,0.537
32875,2018,3,6,2,45,0,0.362,0.3679,0.463,0.517,0.537
32876,2018,3,6,3,0,0,0.362,0.3681,0.463,0.517,0.537
32877,2018,3,6,3,15,0,0.362,0.3681,0.463,0.517,0.536
32878,2018,3,6,3,30,0,0.362,0.3679,0.463,0.517,0.536
32879,2018,3,6,3,45,0,0.361,0.3679,0.463,0.517,0.537
32880,2018,3,6,4,0,0,0.362,0.3678,0.463,0.517,0.536
32881,2018,3,6,4,15,0,0.361,0.3679,0.463,0.517,0.536
32882,2018,3,6,4,30,0,0.361,0.3679,0.463,0.517,0.536
32883,2018,3,6,4,45,0,0.361,0.3678,0.463,0.517,0.536
32884,2018,3,6,5,0,0,0.361,0.3679,0.463,0.517,0.536
32885,2018,3,6,5,15,0,0.361,0.3679,0.463,0.517,0.536
32886,2018,3,6,5,30,0,0.361,0.3678,0.463,0.517,0.536
32887,2018,3,6,5,45,0,0.361,0.3679,0.463,0.517,0.536
32888,2018,3,6,6,0,0,0.361,0.3679,0.463,0.517,0.536
32889,2018,3,6,6,15,0,0.361,0.3676,0.463,0.517,0.537
32890,2018,3,6,6,30,0,0.361,0.3679,0.463,0.517,0.536
32891,2018,3,6,6,45,0,0.361,0.3678,0.463,0.517,0.536
32892,2018,3,6,7,0,0,0.361,0.3681,0.463,0.517,0.537
32893,2018,3,6,7,15,0,0.361,0.3679,0.463,0.517,0.537
32894,2018,3,6,7,30,0,0.361,0.3678,0.463,0.517,0.537
32895,2018,3,6,7,45,0,0.361,0.3679,0.463,0.517,0.536
32896,2018,3,6,8,0,0,0.361,0.3676,0.463,0.517,0.536
32897,2018,3,6,8,15,0,0.361,0.3679,0.463,0.517,0.536
32898,2018,3,6,8,30,0,0.361,0.3678,0.463,0.517,0.537
32899,2018,3,6,8,45,0,0.361,0.3678,0.463,0.517,0.537
32900,2018,3,6,9,0,0,0.361,0.3678,0.463,0.517,0.537
32901,2018,3,6,9,15,0,0.361,0.3675,0.463,0.517,0.536
32902,2018,3,6,9,30,0,0.361,0.3675,0.463,0.517,0.536
32903,2018,3,6,9,45,0,0.361,0.3675,0.463,0.517,0.536
32904,2018,3,6,10,0,0,0.361,0.3676,0.463,0.517,0.537
32905,2018,3,6,10,15,0,0.361,0.3675,0.463,0.517,0.537
32906,2018,3,6,10,30,0,0.36,0.3673,0.463,0.517,0.536
32907,2018,3,6,10,45,0,0.361,0.3675,0.463,0.517,0.537
32908,2018,3,6,11,0,0,0.36,0.3673,0.463,0.517,0.536
32909,2018,3,6,11,15,0,0.36,0.3673,0.463,0.517,0.536
32910,2018,3,6,11,30,0,0.36,0.3675,0.463,0.517,0.536
32911,2018,3,6,11,45,0,0.36,0.3673,0.463,0.517,0.536
32912,2018,3,6,12,0,0,0.36,0.3673,0.462,0.516,0.537
32913,2018,3,6,12,15,0,0.36,0.3673,0.462,0.516,0.536
32914,2018,3,6,12,30,0,0.36,0.3671,0.463,0.516,0.537
32915,2018,3,6,12,45,0,0.36,0.3671,0.462,0.516,0.537
32916,2018,3,6,13,0,0,0.36,0.3671,0.462,0.516,0.536
32917,2018,3,6,13,15,0,0.36,0.367,0.463,0.516,0.536
32918,2018,3,6,13,30,0,0.359,0.3668,0.462,0.516,0.536
32919,2018,3,6,13,45,0,0.359,0.367,0.462,0.516,0.536
32920,2018,3,6,14,0,0,0.359,0.3665,0.462,0.516,0.536
32921,2018,3,6,14,15,0,0.359,0.3665,0.462,0.516,0.537
32922,2018,3,6,14,30,0,0.359,0.3666,0.462,0.516,0.536
32923,2018,3,6,14,45,0,0.359,0.3662,0.462,0.516,0.536
32924,2018,3,6,15,0,0,0.359,0.3662,0.462,0.516,0.536
32925,2018,3,6,15,15,0,0.359,0.3662,0.462,0.516,0.536
32926,2018,3,6,15,30,0,0.359,0.3662,0.462,0.516,0.536
32927,2018,3,6,15,45,0,0.358,0.3662,0.462,0.516,0.536
32928,2018,3,6,16,0,0,0.358,0.3663,0.462,0.516,0.536
32929,2018,3,6,16,15,0,0.358,0.3662,0.462,0.516,0.536
32930,2018,3,6,16,30,0,0.358,0.3665,0.462,0.516,0.537
32931,2018,3,6,16,45,0,0.358,0.3663,0.462,0.516,0.537
32932,2018,3,6,17,0,0,0.358,0.3662,0.462,0.516,0.537
32933,2018,3,6,17,15,0,0.358,0.3662,0.462,0.516,0.536
32934,2018,3,6,17,30,0,0.358,0.366,0.462,0.516,0.536
32935,2018,3,6,17,45,0,0.358,0.366,0.462,0.516,0.536
32936,2018,3,6,18,0,0,0.358,0.3662,0.462,0.516,0.536
32937,2018,3,6,18,15,0,0.358,0.3663,0.462,0.516,0.536
32938,2018,3,6,18,30,0,0.358,0.3662,0.462,0.516,0.536
32939,2018,3,6,18,45,0,0.358,0.366,0.462,0.516,0.537
32940,2018,3,6,19,0,0,0.358,0.3662,0.462,0.516,0.536
32941,2018,3,6,19,15,0,0.358,0.3662,0.462,0.516,0.536
32942,2018,3,6,19,30,0,0.358,0.3663,0.462,0.516,0.536
32943,2018,3,6,19,45,0,0.358,0.3663,0.462,0.516,0.536
32944,2018,3,6,20,0,0,0.358,0.3663,0.462,0.516,0.536
32945,2018,3,6,20,15,0,0.358,0.3663,0.462,0.516,0.536
32946,2018,3,6,20,30,0,0.358,0.3662,0.462,0.516,0.536
32947,2018,3,6,20,45,0,0.357,0.366,0.462,0.516,0.536
32948,2018,3,6,21,0,0,0.357,0.3662,0.462,0.516,0.536
32949,2018,3,6,21,15,0,0.357,0.3663,0.462,0.516,0.536
32950,2018,3,6,21,30,0,0.357,0.3663,0.462,0.516,0.536
32951,2018,3,6,21,45,0,0.357,0.3663,0.462,0.516,0.536
32952,2018,3,6,22,0,0,0.357,0.3662,0.462,0.516,0.536
32953,2018,3,6,22,15,0,0.357,0.3663,0.462,0.516,0.536
32954,2018,3,6,22,30,0,0.357,0.3665,0.462,0.516,0.536
32955,2018,3,6,22,45,0,0.357,0.3662,0.462,0.516,0.536
32956,2018,3,6,23,0,0,0.357,0.3663,0.462,0.516,0.536
32957,2018,3,6,23,15,0,0.357,0.3662,0.462,0.516,0.536
32958,2018,3,6,23,30,0,0.357,0.3663,0.462,0.516,0.536
32959,2018,3,6,23,45,0,0.357,0.3662,0.462,0.516,0.536
32960,2018,3,7,0,0,0,0.357,0.3663,0.462,0.516,0.536
32961,2018,3,7,0,15,0,0.357,0.3662,0.462,0.516,0.536
32962,2018,3,7,0,30,0,0.357,0.366,0.462,0.516,0.536
32963,2018,3,7,0,45,0,0.357,0.3663,0.462,0.516,0.536
32964,2018,3,7,1,0,0,0.357,0.3663,0.462,0.516,0.536
32965,2018,3,7,1,15,0,0.357,0.3662,0.462,0.516,0.536
32966,2018,3,7,1,30,0,0.357,0.3662,0.462,0.516,0.536
32967,2018,3,7,1,45,0,0.357,0.3665,0.462,0.516,0.536
32968,2018,3,7,2,0,0,0.357,0.3665,0.462,0.516,0.536
32969,2018,3,7,2,15,0,0.357,0.3662,0.462,0.516,0.536
32970,2018,3,7,2,30,0,0.356,0.3662,0.462,0.516,0.536
32971,2018,3,7,2,45,0,0.357,0.366,0.462,0.516,0.536
32972,2018,3,7,3,0,0,0.356,0.3662,0.462,0.516,0.536
32973,2018,3,7,3,15,0,0.356,0.3663,0.462,0.516,0.536
32974,2018,3,7,3,30,0,0.356,0.3663,0.462,0.516,0.536
32975,2018,3,7,3,45,0,0.356,0.3663,0.462,0.516,0.536
32976,2018,3,7,4,0,0,0.356,0.3665,0.462,0.516,0.536
32977,2018,3,7,4,15,0,0.356,0.366,0.462,0.516,0.536
32978,2018,3,7,4,30,0,0.356,0.3662,0.462,0.516,0.536
32979,2018,3,7,4,45,0,0.356,0.3662,0.462,0.516,0.536
32980,2018,3,7,5,0,0,0.356,0.3662,0.462,0.516,0.536
32981,2018,3,7,5,15,0,0.356,0.3662,0.462,0.516,0.536
32982,2018,3,7,5,30,0,0.356,0.3663,0.462,0.516,0.536
32983,2018,3,7,5,45,0,0.356,0.3662,0.462,0.516,0.536
32984,2018,3,7,6,0,0,0.356,0.366,0.462,0.516,0.536
32985,2018,3,7,6,15,0,0.356,0.3662,0.462,0.516,0.536
32986,2018,3,7,6,30,0,0.356,0.366,0.462,0.516,0.536
32987,2018,3,7,6,45,0,0.356,0.3663,0.462,0.516,0.536
32988,2018,3,7,7,0,0,0.356,0.3662,0.462,0.516,0.536
32989,2018,3,7,7,15,0,0.356,0.3662,0.462,0.516,0.536
32990,2018,3,7,7,30,0,0.356,0.3662,0.462,0.516,0.536
32991,2018,3,7,7,45,0,0.356,0.366,0.462,0.516,0.536
32992,2018,3,7,8,0,0,0.356,0.3662,0.462,0.516,0.536
32993,2018,3,7,8,15,0,0.356,0.3662,0.462,0.516,0.536
32994,2018,3,7,8,30,0,0.356,0.366,0.462,0.516,0.536
32995,2018,3,7,8,45,0,0.356,0.366,0.462,0.516,0.536
32996,2018,3,7,9,0,0,0.356,0.366,0.462,0.516,0.536
32997,2018,3,7,9,15,0,0.356,0.366,0.462,0.516,0.536
32998,2018,3,7,9,30,0,0.356,0.366,0.462,0.516,0.536
32999,2018,3,7,9,45,0,0.356,0.366,0.462,0.516,0.536
33000,2018,3,7,10,0,0,0.356,0.366,0.462,0.516,0.536
33001,2018,3,7,10,15,0,0.356,0.3658,0.462,0.516,0.536
33002,2018,3,7,10,30,0,0.356,0.3658,0.462,0.516,0.536
33003,2018,3,7,10,45,0,0.356,0.3658,0.462,0.516,0.536
33004,2018,3,7,11,0,0,0.355,0.3658,0.462,0.516,0.536
33005,2018,3,7,11,15,0,0.355,0.3658,0.462,0.516,0.536
33006,2018,3,7,11,30,0,0.355,0.3655,0.462,0.516,0.536
33007,2018,3,7,11,45,0,0.355,0.3655,0.462,0.516,0.536
33008,2018,3,7,12,0,0,0.355,0.3655,0.462,0.516,0.536
33009,2018,3,7,12,15,0,0.355,0.3658,0.462,0.516,0.536
33010,2018,3,7,12,30,0,0.355,0.3657,0.462,0.516,0.536
33011,2018,3,7,12,45,0,0.355,0.366,0.462,0.516,0.536
33012,2018,3,7,13,0,0,0.355,0.3657,0.462,0.516,0.536
33013,2018,3,7,13,15,0,0.355,0.3657,0.462,0.516,0.536
33014,2018,3,7,13,30,0,0.355,0.3658,0.462,0.516,0.536
33015,2018,3,7,13,45,0,0.355,0.3657,0.462,0.516,0.536
33016,2018,3,7,14,0,0,0.355,0.3658,0.462,0.516,0.536
33017,2018,3,7,14,15,0,0.355,0.3657,0.462,0.516,0.536
33018,2018,3,7,14,30,0,0.355,0.3655,0.462,0.516,0.536
33019,2018,3,7,14,45,0,0.355,0.3658,0.462,0.516,0.536
33020,2018,3,7,15,0,0,0.355,0.3658,0.462,0.516,0.536
33021,2018,3,7,15,15,0,0.355,0.3657,0.462,0.516,0.536
33022,2018,3,7,15,30,0,0.355,0.3658,0.462,0.516,0.536
33023,2018,3,7,15,45,0,0.355,0.3657,0.462,0.516,0.536
33024,2018,3,7,16,0,0,0.355,0.3658,0.462,0.516,0.536
33025,2018,3,7,16,15,0,0.355,0.3657,0.462,0.516,0.536
33026,2018,3,7,16,30,0,0.355,0.366,0.462,0.516,0.536
33027,2018,3,7,16,45,0,0.355,0.3657,0.462,0.516,0.536
33028,2018,3,7,17,0,0,0.355,0.3657,0.462,0.516,0.536
33029,2018,3,7,17,15,0,0.355,0.3657,0.462,0.516,0.536
33030,2018,3,7,17,30,0,0.355,0.3655,0.462,0.516,0.536
33031,2018,3,7,17,45,0,0.355,0.3657,0.462,0.516,0.536
33032,2018,3,7,18,0,0,0.355,0.3658,0.462,0.516,0.536
33033,2018,3,7,18,15,0,0.355,0.3658,0.462,0.516,0.536
33034,2018,3,7,18,30,0,0.355,0.3657,0.462,0.516,0.536
33035,2018,3,7,18,45,0,0.355,0.3655,0.462,0.516,0.536
33036,2018,3,7,19,0,0,0.355,0.3657,0.462,0.516,0.536
33037,2018,3,7,19,15,0,0.354,0.3658,0.462,0.516,0.536
33038,2018,3,7,19,30,0,0.355,0.3658,0.462,0.516,0.536
33039,2018,3,7,19,45,0,0.354,0.3657,0.462,0.516,0.536
33040,2018,3,7,20,0,0,0.354,0.3658,0.462,0.516,0.536
33041,2018,3,7,20,15,0,0.354,0.3657,0.462,0.516,0.536
33042,2018,3,7,20,30,0,0.354,0.3658,0.462,0.516,0.536
33043,2018,3,7,20,45,0,0.354,0.3658,0.462,0.516,0.536
33044,2018,3,7,21,0,0,0.354,0.366,0.462,0.516,0.536
33045,2018,3,7,21,15,0,0.354,0.3655,0.462,0.516,0.536
33046,2018,3,7,21,30,0,0.354,0.3655,0.462,0.516,0.536
33047,2018,3,7,21,45,0,0.354,0.3658,0.462,0.516,0.536
33048,2018,3,7,22,0,0,0.354,0.3657,0.462,0.516,0.536
33049,2018,3,7,22,15,0,0.354,0.3658,0.462,0.516,0.536
33050,2018,3,7,22,30,0,0.354,0.366,0.462,0.516,0.536
33051,2018,3,7,22,45,0,0.354,0.366,0.462,0.516,0.536
33052,2018,3,7,23,0,0,0.354,0.366,0.462,0.516,0.536
33053,2018,3,7,23,15,0,0.354,0.3657,0.462,0.516,0.536
33054,2018,3,7,23,30,0,0.354,0.3658,0.462,0.516,0.536
33055,2018,3,7,23,45,0,0.354,0.3658,0.462,0.516,0.536
33056,2018,3,8,0,0,0,0.354,0.3657,0.462,0.516,0.536
33057,2018,3,8,0,15,0,0.354,0.366,0.462,0.516,0.536
33058,2018,3,8,0,30,0,0.354,0.366,0.462,0.516,0.536
33059,2018,3,8,0,45,0,0.354,0.3657,0.462,0.516,0.536
33060,2018,3,8,1,0,0,0.354,0.3655,0.462,0.516,0.536
33061,2018,3,8,1,15,0,0.354,0.3657,0.462,0.516,0.536
33062,2018,3,8,1,30,0,0.354,0.3658,0.462,0.516,0.536
33063,2018,3,8,1,45,0,0.354,0.3658,0.462,0.516,0.536
33064,2018,3,8,2,0,0,0.354,0.3658,0.462,0.516,0.536
33065,2018,3,8,2,15,0,0.354,0.3657,0.462,0.516,0.536
33066,2018,3,8,2,30,0,0.354,0.3657,0.462,0.516,0.536
33067,2018,3,8,2,45,0,0.354,0.3655,0.462,0.516,0.536
33068,2018,3,8,3,0,0,0.354,0.3658,0.462,0.516,0.536
33069,2018,3,8,3,15,0,0.354,0.3657,0.462,0.516,0.536
33070,2018,3,8,3,30,0,0.354,0.3658,0.462,0.516,0.536
33071,2018,3,8,3,45,0,0.354,0.3658,0.462,0.516,0.536
33072,2018,3,8,4,0,0,0.354,0.3657,0.462,0.516,0.536
33073,2018,3,8,4,15,0,0.354,0.3655,0.462,0.516,0.536
33074,2018,3,8,4,30,0,0.354,0.3657,0.462,0.516,0.536
33075,2018,3,8,4,45,0,0.354,0.3658,0.462,0.516,0.536
33076,2018,3,8,5,0,0,0.354,0.3657,0.462,0.516,0.536
33077,2018,3,8,5,15,0,0.354,0.3658,0.462,0.516,0.536
33078,2018,3,8,5,30,0,0.354,0.3655,0.462,0.516,0.536
33079,2018,3,8,5,45,0,0.354,0.3655,0.462,0.516,0.536
33080,2018,3,8,6,0,0,0.354,0.3658,0.462,0.516,0.536
33081,2018,3,8,6,15,0,0.354,0.3655,0.462,0.516,0.536
33082,2018,3,8,6,30,0,0.354,0.3657,0.462,0.516,0.536
33083,2018,3,8,6,45,0,0.354,0.3657,0.462,0.516,0.536
33084,2018,3,8,7,0,0,0.354,0.3657,0.462,0.516,0.536
33085,2018,3,8,7,15,0,0.354,0.3654,0.462,0.516,0.536
33086,2018,3,8,7,30,0,0.354,0.3658,0.462,0.516,0.536
33087,2018,3,8,7,45,0,0.354,0.3655,0.462,0.516,0.536
33088,2018,3,8,8,0,0,0.354,0.3654,0.462,0.516,0.536
33089,2018,3,8,8,15,0,0.354,0.3655,0.462,0.516,0.536
33090,2018,3,8,8,30,0,0.354,0.3655,0.462,0.516,0.536
33091,2018,3,8,8,45,0,0.354,0.3657,0.462,0.516,0.536
33092,2018,3,8,9,0,0,0.354,0.3652,0.462,0.516,0.536
33093,2018,3,8,9,15,0,0.354,0.3654,0.462,0.516,0.536
33094,2018,3,8,9,30,0,0.354,0.3655,0.462,0.516,0.536
33095,2018,3,8,9,45,0,0.354,0.3652,0.462,0.516,0.536
33096,2018,3,8,10,0,0,0.354,0.3655,0.462,0.516,0.536
33097,2018,3,8,10,15,0,0.354,0.3652,0.462,0.516,0.536
33098,2018,3,8,10,30,0,0.354,0.365,0.462,0.516,0.536
33099,2018,3,8,10,45,0,0.354,0.3652,0.462,0.516,0.536
33100,2018,3,8,11,0,0,0.353,0.3652,0.462,0.516,0.536
33101,2018,3,8,11,15,0,0.353,0.3654,0.462,0.516,0.536
33102,2018,3,8,11,30,0,0.353,0.365,0.462,0.516,0.536
33103,2018,3,8,11,45,0,0.353,0.3652,0.462,0.516,0.536
