Id,Diameter[mm],Cumul_Psd
30152331000961013,0.06,0.9
30152331000961013,2,1
30152331000961014,0.002,0.2
30152331000961014,0.06,0.8699999999999999
30152331000961014,2,1
30152331000971011,0.002,0.3
30152331000971011,0.06,0.8500000000000001
30152331000971011,2,1
30152331000971012,0.002,0.425
30152331000971012,0.06,0.9
30152331000971012,2,1
30152331000971013,0.002,0.5
30152331000971013,0.06,0.925
30152331000971013,2,1
30152417000161011,0.002,0.225
30152417000161011,0.06,0.75
30152417000161011,2,1
30152417000161012,0.002,0.275
30152417000161012,0.06,0.75
30152417000161012,2,1
30152417000161013,0.002,0.275
30152417000161013,0.06,0.7
30152417000161013,2,1
30152417000181011,0.002,0.25
30152417000181011,0.06,0.8
30152417000181011,2,1
30152417000181012,0.002,0.325
30152417000181012,0.06,0.7
30152417000181012,2,1
30152417000181013,0.002,0.15
30152417000181013,0.06,0.7
30152417000181013,2,1
30152417000221011,0.002,0.15
30152417000221011,0.06,0.7
30152417000221011,2,1
30152417000221012,0.002,0.15
30152417000221012,0.06,0.7
30152417000221012,2,1
30152417000231011,0.002,0.3
30152417000231011,0.06,0.9000000000000001
30152417000231011,2,1
30152417000231012,0.002,0.255
30152417000231012,0.06,0.85
30152417000231012,2,1
30152417000231013,0.002,0.3
30152417000231013,0.06,0.9000000000000001
30152417000231013,2,1
30152417000231014,0.002,0.255
30152417000231014,0.06,0.845
30152417000231014,2,1
30152417000241011,0.002,0.3
30152417000241011,0.06,0.9000000000000001
30152417000241011,2,1
30152417000241012,0.002,0.14
30152417000241012,0.06,0.33999999999999997
30152417000241012,2,1
30152417000251011,0.002,0.3
30152417000251011,0.06,0.9000000000000001
30152417000251011,2,1
30152417000251012,0.002,0.255
30152417000251012,0.06,0.845
30152417000251012,2,1
30152417000251013,0.002,0.25
30152417000251013,0.06,0.8
30152417000251013,2,1
30152417000261011,0.002,0.3
30152417000261011,0.06,0.7
30152417000261011,2,1
30152417000261012,0.002,0.3
30152417000261012,0.06,0.625
30152417000261012,2,1
30152417000271011,0.002,0.215
30152417000271011,0.06,0.85
30152417000271011,2,1
30152417000271012,0.002,0.175
30152417000271012,0.06,0.65
30152417000271012,2,1
30152417000281011,0.002,0.225
30152417000281011,0.06,0.55
30152417000281011,2,1
30152417000281012,0.002,0.25
30152417000281012,0.06,0.55
30152417000281012,2,1
30152417000281013,0.002,0.65
30152417000281013,0.06,0.75
30152417000281013,2,1
30152417000291011,0.002,0.25
30152417000291011,0.06,0.55
30152417000291011,2,1
30152417000291012,0.002,0.25
30152417000291012,0.06,0.55
30152417000291012,2,1
30152417000291013,0.002,0.65
30152417000291013,0.06,0.775
30152417000291013,2,1
30152417000041011,0.002,0.2
30152417000041011,0.06,0.8999999999999999
30152417000041011,2,1
30152417000041012,0.002,0.215
30152417000041012,0.06,0.775
30152417000041012,2,1
30152417000041013,0.002,0.175
30152417000041013,0.06,0.675
30152417000041013,2,1
30152417000041031,0.002,0.2
30152417000041031,0.06,0.8999999999999999
30152417000041031,2,1
30152417000041032,0.002,0.215
30152417000041032,0.06,0.775
30152417000041032,2,1
30152417000041033,0.002,0.175
30152417000041033,0.06,0.675
30152417000041033,2,1
30152417000051011,0.002,0.2
30152417000051011,0.06,0.8999999999999999
30152417000051011,2,1
30152417000051012,0.002,0.215
30152417000051012,0.06,0.775
30152417000051012,2,1
30152417000051013,0.002,0.175
30152417000051013,0.06,0.675
30152417000051013,2,1
30152417000061011,0.002,0.245
30152417000061011,0.06,0.7
30152417000061011,2,1
30152417000061012,0.002,0.26
30152417000061012,0.06,0.6
30152417000061012,2,1
30152417000061013,0.002,0.26
30152417000061013,0.06,0.6
30152417000061013,2,1
30152417000061014,0.002,0.26
30152417000061014,0.06,0.7
30152417000061014,2,1
30152417000071011,0.002,0.245
30152417000071011,0.06,0.7
30152417000071011,2,1
30152417000071012,0.002,0.26
30152417000071012,0.06,0.6
30152417000071012,2,1
30152417000071013,0.002,0.26
30152417000071013,0.06,0.7
30152417000071013,2,1
30152424000021011,0.002,0.275
30152424000021011,0.06,0.55
30152424000021011,2,1
30152424000021012,0.002,0.475
30152424000021012,0.06,0.7
30152424000021012,2,1
30152424000021013,0.002,0.275
30152424000021013,0.06,0.6
30152424000021013,2,1
30152600000041011,0.002,0.2
30152600000041011,0.06,0.75
30152600000041011,2,1
30152600000041012,0.002,0.24
30152600000041012,0.06,0.65
30152600000041012,2,1
30152600000041013,0.002,0.06
30152600000041013,0.06,0.125
30152600000041013,2,1
30152625000021011,0.002,0.24
30152625000021011,0.06,0.75
30152625000021011,2,1
30152625000021012,0.002,0.24
30152625000021012,0.06,0.75
30152625000021012,2,1
30152625000021013,0.002,0.24
30152625000021013,0.06,0.75
30152625000021013,2,1
30152631000011011,0.002,0.14
30152631000011011,0.06,0.575
30152631000011011,2,1
30152631000011012,0.002,0.135
30152631000011012,0.06,0.55
30152631000011012,2,1
30152631000011013,0.002,0.11
30152631000011013,0.06,0.55
30152631000011013,2,1
30152811240101011,0.002,0.04
30152811240101011,0.06,0.15000000000000002
30152811240101011,2,1
30152811240101012,0.002,0.03
30152811240101012,0.06,0.15000000000000002
30152811240101012,2,1
30152811240101013,0.002,0.125
30152811240101013,0.06,0.25
30152811240101013,2,1
30152811240051011,0.002,0.225
30152811240051011,0.06,0.65
30152811240051011,2,1
30152811240051012,0.002,0.225
30152811240051012,0.06,0.65
30152811240051012,2,1
30152811240051013,0.002,0.06
30152811240051013,0.06,0.35
30152811240051013,2,1
30152811240051014,0.002,0.035
30152811240051014,0.06,0.35
30152811240051014,2,1
30152811240061011,0.002,0.125
30152811240061011,0.06,0.375
30152811240061011,2,1
30152811240061012,0.002,0.175
30152811240061012,0.06,0.475
30152811240061012,2,1
30152811240061013,0.002,0.05
30152811240061013,0.06,0.17500000000000004
30152811240061013,2,1
30152811240061014,0.002,0.125
30152811240061014,0.06,0.375
30152811240061014,2,1
30152811240091011,0.002,0.125
30152811240091011,0.06,0.375
30152811240091011,2,1
30152811240091012,0.002,0.125
30152811240091012,0.06,0.475
30152811240091012,2,1
30152811240091013,0.002,0.125
30152811240091013,0.06,0.375
30152811240091013,2,1
30152811260011011,0.002,0.1
30152811260011011,0.06,0.825
30152811260011011,2,1
30152811260011012,0.002,0.4
30152811260011012,0.06,0.86
30152811260011012,2,1
30152811260011013,0.002,0.525
30152811260011013,0.06,0.9
30152811260011013,2,1
30152811330011011,0.002,0.17
30152811330011011,0.06,0.38
30152811330011011,2,1
30152811330011012,0.002,0.14
30152811330011012,0.06,0.33999999999999997
30152811330011012,2,1
30152913180031011,0.002,0.44
30152913180031011,0.06,0.85
30152913180031011,2,1
30152913180031012,0.002,0.5
30152913180031012,0.06,0.84
30152913180031012,2,1
30152913180031013,0.002,0.5
30152913180031013,0.06,0.84
30152913180031013,2,1
30152913180031014,0.002,0.56
30152913180031014,0.06,0.84
30152913180031014,2,1
30152913180041011,0.002,0.36
30152913180041011,0.06,0.73
30152913180041011,2,1
30152913180041012,0.002,0.42
30152913180041012,0.06,0.73
30152913180041012,2,1
30152913180041013,0.002,0.4
30152913180041013,0.06,0.6599999999999999
30152913180041013,2,1
30153021000101011,0.002,0.18
30153021000101011,0.06,0.44999999999999996
30153021000101011,2,1
30153021000131011,0.002,0.09
30153021000131011,0.06,0.6599999999999999
30153021000131011,2,1
30153021000131012,0.002,0.05
30153021000131012,0.06,0.6699999999999999
30153021000131012,2,1
30153021000131013,0.002,0.05
30153021000131013,0.06,0.6599999999999999
30153021000131013,2,1
30153021000131014,0.002,0.03
30153021000131014,0.06,0.63
30153021000131014,2,1
30153021000131015,0.002,0.03
30153021000131015,0.06,0.61
30153021000131015,2,1
30153021000161011,0.002,0.02
30153021000161011,0.06,0.44999999999999996
30153021000161011,2,1
30153021000161012,0.002,0.04
30153021000161012,0.06,0.45999999999999996
30153021000161012,2,1
30153021000161013,0.002,0.04
30153021000161013,0.06,0.5
30153021000161013,2,1
30153021000161014,0.002,0.04
30153021000161014,0.06,0.49
30153021000161014,2,1
30153021000161015,0.002,0.15
30153021000161015,0.06,0.5700000000000001
30153021000161015,2,1
30153021000011011,0.002,0.085
30153021000011011,0.06,0.35
30153021000011011,2,1
30153021000011012,0.002,0.035
30153021000011012,0.06,0.07499999999999996
30153021000011012,2,1
30153021000011013,0.002,0.125
30153021000011013,0.06,0.275
30153021000011013,2,1
30153021000011021,0.002,0.12
30153021000011021,0.06,0.35
30153021000011021,2,1
30153021000011022,0.002,0.05
30153021000011022,0.06,0.09999999999999998
30153021000011022,2,1
30153021000011023,0.002,0.15
30153021000011023,0.06,0.44999999999999996
30153021000011023,2,1
30153021000071011,0.002,0.09
30153021000071011,0.06,0.375
30153021000071011,2,1
30153021000071012,0.002,0.09
30153021000071012,0.06,0.375
30153021000071012,2,1
30153021000071013,0.002,0.025
30153021000071013,0.06,0.275
30153021000071013,2,1
30153021000071014,0.002,0.025
30153021000071014,0.06,0.275
30153021000071014,2,1
30153021000091011,0.002,0.05
30153021000091011,0.06,0.7
30153021000091011,2,1
30153021000091012,0.002,0.06
30153021000091012,0.06,0.525
30153021000091012,2,1
30153021000091013,0.002,0.03
30153021000091013,0.06,0.125
30153021000091013,2,1
30153021000091014,0.002,0.03
30153021000091014,0.06,0.09999999999999998
30153021000091014,2,1
30153025110041011,0.002,0.75
30153025110041011,0.06,0.895
30153025110041011,2,1
30153025110041012,0.002,0.8
30153025110041012,0.06,0.895
30153025110041012,2,1
30153025110041013,0.002,0.8
30153025110041013,0.06,0.895
30153025110041013,2,1
30153025110041014,0.002,0.85
30153025110041014,0.06,0.895
30153025110041014,2,1
30153025110051011,0.002,0.225
30153025110051011,0.06,0.55
30153025110051011,2,1
30153025110051012,0.002,0.65
30153025110051012,0.06,0.775
30153025110051012,2,1
30153025110051013,0.002,0.65
30153025110051013,0.06,0.775
30153025110051013,2,1
30153025110061011,0.002,0.225
30153025110061011,0.06,0.55
30153025110061011,2,1
30153025110061012,0.002,0.7
30153025110061012,0.06,0.75
30153025110061012,2,1
30153025110061013,0.002,0.7
30153025110061013,0.06,0.75
30153025110061013,2,1
30153025110071011,0.002,0.175
30153025110071011,0.06,0.55
30153025110071011,2,1
30153025110071012,0.002,0.65
30153025110071012,0.06,0.775
30153025110071012,2,1
30153025110071013,0.002,0.65
30153025110071013,0.06,0.775
30153025110071013,2,1
30153025110081011,0.002,0.25
30153025110081011,0.06,0.5
30153025110081011,2,1
30153025110081012,0.002,0.65
30153025110081012,0.06,0.7
30153025110081012,2,1
30153025110081013,0.002,0.7
30153025110081013,0.06,0.75
30153025110081013,2,1
30153219000031011,0.002,0.15
30153219000031011,0.06,0.6
30153219000031011,2,1
30153219000031012,0.002,0.15
30153219000031012,0.06,0.6
30153219000031012,2,1
30153219000031013,0.002,0.15
30153219000031013,0.06,0.5
30153219000031013,2,1
30153219000041011,0.002,0.24
30153219000041011,0.06,0.6
30153219000041011,2,1
30153219000041012,0.002,0.24
30153219000041012,0.06,0.6
30153219000041012,2,1
30153219000041013,0.002,0.13
30153219000041013,0.06,0.35
30153219000041013,2,1
30181126150101011,0.002,0.21
30181126150101011,0.06,0.92
30181126150101011,2,1
30181126150101012,0.002,0.21
30181126150101012,0.06,0.92
30181126150101012,2,1
30181126150101013,0.002,0.21
30181126150101013,0.06,0.92
30181126150101013,2,1
30181126150021011,0.002,0.22
30181126150021011,0.06,0.91
30181126150021011,2,1
30181126150021012,0.002,0.22
30181126150021012,0.06,0.91
30181126150021012,2,1
30181126150021013,0.002,0.22
30181126150021013,0.06,0.91
30181126150021013,2,1
30181923000021011,0.002,0.21
30181923000021011,0.06,0.9
30181923000021011,2,1
30181923000021012,0.002,0.21
30181923000021012,0.06,0.9
30181923000021012,2,1
30181923000021013,0.002,0.21
30181923000021013,0.06,0.9
30181923000021013,2,1
30181923000031011,0.002,0.325
30181923000031011,0.06,0.44999999999999996
30181923000031011,2,1
30181923000031012,0.002,0.325
30181923000031012,0.06,0.44999999999999996
30181923000031012,2,1
30181923000041011,0.002,0.3
30181923000041011,0.06,0.825
30181923000041011,2,1
30181923000041012,0.002,0.325
30181923000041012,0.06,0.8499999999999999
30181923000041012,2,1
30181923000041013,0.002,0.25
30181923000041013,0.06,0.775
30181923000041013,2,1
30181923000041021,0.002,0.3
30181923000041021,0.06,0.9000000000000001
30181923000041021,2,1
30181923000041022,0.002,0.325
30181923000041022,0.06,0.885
30181923000041022,2,1
30181923000041023,0.002,0.275
30181923000041023,0.06,0.885
30181923000041023,2,1
30182528240031011,0.002,0.375
30182528240031011,0.06,0.85
30182528240031011,2,1
30182528240031012,0.002,0.35
30182528240031012,0.06,0.85
30182528240031012,2,1
30182528240031013,0.002,0.175
30182528240031013,0.06,0.75
30182528240031013,2,1
30182528240041011,0.002,0.375
30182528240041011,0.06,0.85
30182528240041011,2,1
30182528240041012,0.002,0.35
30182528240041012,0.06,0.85
30182528240041012,2,1
30182528240041013,0.002,0.25
30182528240041013,0.06,0.85
30182528240041013,2,1
30182528240041014,0.002,0.15
30182528240041014,0.06,0.75
30182528240041014,2,1
30182528240071011,0.002,0.425
30182528240071011,0.06,0.85
30182528240071011,2,1
30182528240071012,0.002,0.425
30182528240071012,0.06,0.85
30182528240071012,2,1
30182528240071013,0.002,0.425
30182528240071013,0.06,0.85
30182528240071013,2,1
30191422000021011,0.002,0.05
30191422000021011,0.06,0.30000000000000004
30191422000021011,2,1
30191422000021012,0.002,0.075
30191422000021012,0.06,0.15000000000000002
30191422000021012,2,1
30191422000051011,0.002,0.15
30191422000051011,0.06,0.30000000000000004
30191422000051011,2,1
30191422000051012,0.002,0.03
30191422000051012,0.06,0.125
30191422000051012,2,1
30191422000051013,0.002,0.03
30191422000051013,0.06,0.125
30191422000051013,2,1
30192119300011011,0.002,0.03
30192119300011011,0.06,0.07499999999999996
30192119300011011,2,1
30192119300011012,0.002,0.11
30192119300011012,0.06,0.17500000000000004
30192119300011012,2,1
30192119300011013,0.002,0.03
30192119300011013,0.06,0.09999999999999998
30192119300011013,2,1
30192119300011014,0.002,0.045
30192119300011014,0.06,0.09999999999999998
30192119300011014,2,1
30192119300021011,0.002,0.03
30192119300021011,0.06,0.07499999999999996
30192119300021011,2,1
30192119300021012,0.002,0.11
30192119300021012,0.06,0.17500000000000004
30192119300021012,2,1
30192119300021013,0.002,0.03
30192119300021013,0.06,0.09999999999999998
30192119300021013,2,1
30192119300021014,0.002,0.025
30192119300021014,0.06,0.09999999999999998
30192119300021014,2,1
30192232000021011,0.002,0.375
30192232000021011,0.06,0.975
30192232000021011,2,1
30192232000021012,0.002,0.4
30192232000021012,0.06,0.975
30192232000021012,2,1
30192232000021013,0.002,0.425
30192232000021013,0.06,0.9750000000000001
30192232000021013,2,1
30192232000021014,0.002,0.2
30192232000021014,0.06,0.9749999999999999
30192232000021014,2,1
30192331000141021,0.002,0.275
30192331000141021,0.06,0.825
30192331000141021,2,1
30192331000141022,0.002,0.275
30192331000141022,0.06,0.825
30192331000141022,2,1
30192331000141023,0.002,0.275
30192331000141023,0.06,0.7
30192331000141023,2,1
30192331000011011,0.002,0.2
30192331000011011,0.06,0.9282608695652173
30192331000011011,2,1
30192331000011012,0.002,0.2175
30192331000011012,0.06,0.9282608695652174
30192331000011012,2,1
30192331000011013,0.002,0.24375
30192331000011013,0.06,0.925
30192331000011013,2,1
30192331000011014,0.002,0.2175
30192331000011014,0.06,0.925
30192331000011014,2,1
30192331000011021,0.002,0.2
30192331000011021,0.06,0.9282608695652173
30192331000011021,2,1
30192331000011022,0.002,0.2175
30192331000011022,0.06,0.9282608695652174
30192331000011022,2,1
30192331000011023,0.002,0.24375
30192331000011023,0.06,0.925
30192331000011023,2,1
30192331000011024,0.002,0.2175
30192331000011024,0.06,0.925
30192331000011024,2,1
30192331000011031,0.002,0.225
30192331000011031,0.06,0.925
30192331000011031,2,1
30192331000011032,0.002,0.25
30192331000011032,0.06,0.925
30192331000011032,2,1
30192331000011033,0.002,0.275
30192331000011033,0.06,0.925
30192331000011033,2,1
30192331000011034,0.002,0.225
30192331000011034,0.06,0.925
30192331000011034,2,1
30192331000251011,0.002,0.225
30192331000251011,0.06,0.825
30192331000251011,2,1
30192331000251012,0.002,0.225
30192331000251012,0.06,0.825
30192331000251012,2,1
30192331000251013,0.002,0.225
30192331000251013,0.06,0.825
30192331000251013,2,1
30192331000251014,0.002,0.225
30192331000251014,0.06,0.825
30192331000251014,2,1
30192331000261011,0.002,0.215
30192331000261011,0.06,0.6
30192331000261011,2,1
30192331000261012,0.002,0.215
30192331000261012,0.06,0.6
30192331000261012,2,1
30192331000261013,0.002,0.215
30192331000261013,0.06,0.6
30192331000261013,2,1
30192331000261014,0.002,0.215
30192331000261014,0.06,0.6
30192331000261014,2,1
30192331000261015,0.002,0.215
30192331000261015,0.06,0.6
30192331000261015,2,1
30192331000281011,0.002,0.275
30192331000281011,0.06,0.75
30192331000281011,2,1
30192331000281012,0.002,0.2
30192331000281012,0.06,0.7249999999999999
30192331000281012,2,1
30192331000281013,0.002,0.265
30192331000281013,0.06,0.675
30192331000281013,2,1
30192331000281014,0.002,0.125
30192331000281014,0.06,0.675
30192331000281014,2,1
30192331000021011,0.002,0.25
30192331000021011,0.06,0.9282608695652174
30192331000021011,2,1
30192331000021012,0.002,0.275
30192331000021012,0.06,0.9282608695652174
30192331000021012,2,1
30192331000021013,0.002,0.42
30192331000021013,0.06,0.925
30192331000021013,2,1
30192331000021014,0.002,0.265
30192331000021014,0.06,0.925
30192331000021014,2,1
30192331000301011,0.002,0.24
30192331000301011,0.06,0.6
30192331000301011,2,1
30192331000301012,0.002,0.24
30192331000301012,0.06,0.6
30192331000301012,2,1
30192331000301013,0.002,0.24
30192331000301013,0.06,0.6
30192331000301013,2,1
30192331000301014,0.002,0.24
30192331000301014,0.06,0.6
30192331000301014,2,1
30192331000301021,0.002,0.24
30192331000301021,0.06,0.6
30192331000301021,2,1
30192331000301022,0.002,0.24
30192331000301022,0.06,0.6
30192331000301022,2,1
30192331000301023,0.002,0.24
30192331000301023,0.06,0.6
30192331000301023,2,1
30192331000301024,0.002,0.25
