Id,SoilIdx,Soilname,DrainageClass,ImpermeableDepth_mm,SlowDepth_mm,MaxRootingDepth_mm,PermeabilityClass,ParamLevel,SoilRockClass,RockDepth_mm,top_mm,depth_mm,FHThickness_mm,Stone_Prop,StoneIs_zbFe,SmapFH,RockClass,BulkDensity_t_m3,Sand_Prop,Clay_Prop,FHSpecial,IsTopsoil,WRC_0kPa,KSat_mm_s
23252235000081012,2325223500008101,Moly_8a.1,5,1000.0,1000.0,1000.0,3,3,Hs,1000.0,150.0,550.0,400.0,0.525,0,VAl,Hs,1.42,0.75,0.05,0,0,28.625,0.0278
23252235000081013,2325223500008101,Moly_8a.1,5,1000.0,1000.0,1000.0,3,3,Hs,1000.0,550.0,1000.0,450.0,0.7,0,XA,Hs,1.42,0.8,0.05,0,0,18.711111111111112,0.0417
23252235000091011,2325223500009101,Moly_9a.1,5,1000.0,1000.0,1000.0,3,3,Hs,1000.0,0,275.0,275.0,0.025,0,tAw,Hs,1.18,0.75,0.07,0,1,47.38181818181818,0.0417
23252235000091012,2325223500009101,Moly_9a.1,5,1000.0,1000.0,1000.0,3,3,Hs,1000.0,275.0,575.0,300.0,0.525,0,VAl,Hs,1.42,0.8,0.045,0,0,28.233333333333334,0.0278
23252235000091013,2325223500009101,Moly_9a.1,5,1000.0,1000.0,1000.0,3,3,Hs,1000.0,575.0,975.0,400.0,0.775,0,XA,Hs,1.42,0.8,0.045,0,0,16.6,0.0417
23252425000011011,2325242500001101,Mono_1a.1,5,1000.0,1000.0,500.0,9,3,Gr,1000.0,0,175.0,175.0,0.045,0,tLw,Gr,1.09,0.45,0.175,0,1,57.542857142857144,0.0167
23252425000011012,2325242500001101,Mono_1a.1,5,1000.0,1000.0,500.0,9,3,Gr,1000.0,175.0,275.0,100.0,0.275,0,SLw,Gr,1.42,0.5,0.175,0,0,38.0,0.0111
23252425000011013,2325242500001101,Mono_1a.1,5,1000.0,1000.0,500.0,9,3,Gr,1000.0,275.0,525.0,250.0,0.575,0,VLc,Gr,1.53,0.55,0.15,0,0,24.759999999999998,0.0022
23252425000011014,2325242500001101,Mono_1a.1,5,1000.0,1000.0,500.0,9,3,Gr,1000.0,525.0,1025.0,500.0,0.8,0,XA,Gr,1.42,0.85,0.05,0,0,14.62,0.0417
23252425000031011,2325242500003101,Mono_3a.1,5,1000.0,1000.0,400.0,9,3,Gr,1000.0,0,150.0,150.0,0.4,0,tVLl,Gr,1.09,0.45,0.2,0,1,37.733333333333334,0.0167
23252425000031012,2325242500003101,Mono_3a.1,5,1000.0,1000.0,400.0,9,3,Gr,1000.0,150.0,400.0,250.0,0.45,0,VLc,Gr,1.53,0.55,0.15,0,0,30.08,0.0022
23252425000031013,2325242500003101,Mono_3a.1,5,1000.0,1000.0,400.0,9,3,Gr,1000.0,400.0,1000.0,600.0,0.8,0,XA,Gr,1.42,0.85,0.05,0,0,15.016666666666666,0.0417
23252430150021011,2325243015002101,Monte_2a.1,5,500.0,180.0,500.0,1,2,Sc,500.0,0,180.0,180.0,0.025,0,tLw,Sc,1.09,0.16,0.32,0,1,53.5,0.0167
23252430150021012,2325243015002101,Monte_2a.1,5,500.0,180.0,500.0,1,2,Sc,500.0,180.0,380.0,200.0,0.075,0,SLCf,Sc,1.61,0.23,0.27,0,0,42.0,0.0003
23252430150021013,2325243015002101,Monte_2a.1,5,500.0,180.0,500.0,1,2,Sc,500.0,380.0,500.0,120.0,0.725,0,XL,Sc,1.42,0.35,0.22,0,0,18.416666666666668,0.0111
23252917000022011,2325291700002201,Mosg_2b.1,2,1000.0,450.0,450.0,5,2,Sc,1000.0,0,225.0,225.0,0.0,0,tLw,Sc,1.09,0.275,0.2,0,1,51.51111111111112,0.0167
23252917000022012,2325291700002201,Mosg_2b.1,2,1000.0,450.0,450.0,5,2,Sc,1000.0,225.0,450.0,225.0,0.0,0,Lw,Sc,1.3,0.325,0.2,0,0,48.62222222222223,0.0111
23252917000022013,2325291700002201,Mosg_2b.1,2,1000.0,450.0,450.0,5,2,Sc,1000.0,450.0,625.0,175.0,0.525,0,VLd,Sc,1.3,0.7,0.15,0,0,23.65714285714286,0.0
23252917000022014,2325291700002201,Mosg_2b.1,2,1000.0,450.0,450.0,5,2,Sc,1000.0,625.0,975.0,350.0,0.8,0,XA,Sc,1.38,0.85,0.03,0,0,15.742857142857144,0.0417
23253031000031021,2325303100003102,Motu_3a.2,2,1000.0,1000.0,1000.0,2,2,Hs,1000.0,0,115.0,115.0,0.0,0,tLFs,Hs,0.94,0.175,0.175,0,1,47.04347826086956,0.0111
23253031000031022,2325303100003102,Motu_3a.2,2,1000.0,1000.0,1000.0,2,2,Hs,1000.0,115.0,490.0,375.0,0.0,0,LCs,Hs,1.22,0.275,0.15,0,0,47.78666666666666,0.0022
23253031000031023,2325303100003102,Motu_3a.2,2,1000.0,1000.0,1000.0,2,2,Hs,1000.0,490.0,990.0,500.0,0.0,0,Lw,Hs,1.22,0.4,0.14,0,0,50.78,0.0111
23253031000051011,2325303100005101,Motu_5a.1,2,1000.0,1000.0,1000.0,2,2,Hs,1000.0,0,148.66666666666666,148.66666666666666,0.0,0,tLw,Hs,0.94,0.15294117647058822,0.2,0,1,50.04484304932737,0.0167
23253031000051012,2325303100005101,Motu_5a.1,2,1000.0,1000.0,1000.0,2,2,Hs,1000.0,148.66666666666666,273.66666666666663,125.0,0.0,0,Lw,Hs,1.22,0.2352941176470588,0.175,0,0,48.96,0.0111
23253031000051013,2325303100005101,Motu_5a.1,2,1000.0,1000.0,1000.0,2,2,Hs,1000.0,273.66666666666663,898.6666666666666,625.0,0.0,0,LCs,Hs,1.22,0.35882352941176465,0.14,0,0,48.49600000000001,0.0022
23253031000051014,2325303100005101,Motu_5a.1,2,1000.0,1000.0,1000.0,2,2,Hs,1000.0,898.6666666666666,998.6666666666666,100.0,0.0,0,Lw,Hs,1.22,0.5,0.105,0,0,51.7,0.0111
24112915140011011,2411291514001101,NaseD_1a.1,4,1000.0,700.0,1000.0,5,2,Sc,1000.0,0,250.0,250.0,0.2,0,tSLw,Sc,1.22,0.4,0.325,0,1,48.03999999999999,0.0167
24112915140011012,2411291514001101,NaseD_1a.1,4,1000.0,700.0,1000.0,5,2,Sc,1000.0,250.0,500.0,250.0,0.25,0,SLCs,Sc,1.53,0.4,0.325,0,0,38.68000000000001,0.0022
24112915140011013,2411291514001101,NaseD_1a.1,4,1000.0,700.0,1000.0,5,2,Sc,1000.0,500.0,700.0,200.0,0.695,0,VLc,Sc,1.53,0.4,0.325,0,0,21.299999999999997,0.0006
24112915140011014,2411291514001101,NaseD_1a.1,4,1000.0,700.0,1000.0,5,2,Sc,1000.0,700.0,900.0,200.0,0.695,0,VLd,Sc,1.61,0.4,0.325,0,0,19.65,0.0
24112915140011015,2411291514001101,NaseD_1a.1,4,1000.0,700.0,1000.0,5,2,Sc,1000.0,900.0,1050.0,150.0,0.75,0,XY,Sc,1.26,0.155,0.475,0,0,17.8,0.0042
24112915170011011,2411291517001101,NaseG_1a.1,4,1000.0,305.0,1000.0,5,3,Hs,1000.0,0,200.0,200.0,0.03,0,tLw,Hs,1.22,0.65,0.13,0,1,46.75,0.0167
24112915170011012,2411291517001101,NaseG_1a.1,4,1000.0,305.0,1000.0,5,3,Hs,1000.0,200.0,300.0,100.0,0.03,0,Lw,Hs,1.42,0.65,0.13,0,0,45.2,0.0111
24112915170011013,2411291517001101,NaseG_1a.1,4,1000.0,305.0,1000.0,5,3,Hs,1000.0,300.0,450.0,150.0,0.695,0,VLd,Hs,1.61,0.5,0.3,0,0,22.400000000000002,0.0
24112915170011014,2411291517001101,NaseG_1a.1,4,1000.0,305.0,1000.0,5,3,Hs,1000.0,450.0,1025.0,575.0,0.75,0,XY,Hs,1.26,0.155,0.475,0,0,17.982608695652175,0.0042
24112915120011011,2411291512001101,Naseb_1a.1,4,1000.0,535.0,1000.0,5,3,Sc,1000.0,0,140.0,140.0,0.2,0,tSLw,Sc,1.22,0.3,0.15,0,1,44.785714285714285,0.0167
24112915120011012,2411291512001101,Naseb_1a.1,4,1000.0,535.0,1000.0,5,3,Sc,1000.0,140.0,235.0,95.0,0.325,0,SLCs,Sc,1.53,0.3,0.15,0,0,34.21052631578947,0.0022
24112915120011013,2411291512001101,Naseb_1a.1,4,1000.0,535.0,1000.0,5,3,Sc,1000.0,235.0,535.0,300.0,0.695,0,VLc,Sc,1.53,0.55,0.115,0,0,22.7,0.0006
24112915120011014,2411291512001101,Naseb_1a.1,4,1000.0,535.0,1000.0,5,3,Sc,1000.0,535.0,835.0,300.0,0.695,0,VLd,Sc,1.61,0.65,0.1,0,0,19.566666666666666,0.0
24112915120011015,2411291512001101,Naseb_1a.1,4,1000.0,535.0,1000.0,5,3,Sc,1000.0,835.0,1005.0,170.0,0.75,0,XA,Sc,1.42,0.7,0.075,0,0,17.529411764705884,0.0417
24112915120021011,2411291512002101,Naseb_2a.1,4,1000.0,535.0,1000.0,5,2,Sc,1000.0,0,140.0,140.0,0.2,0,tSLw,Sc,1.22,0.4,0.325,0,1,48.78571428571428,0.0167
24112915120021012,2411291512002101,Naseb_2a.1,4,1000.0,535.0,1000.0,5,2,Sc,1000.0,140.0,235.0,95.0,0.275,0,SLCs,Sc,1.53,0.4,0.325,0,0,40.421052631578945,0.0022
24112915120021013,2411291512002101,Naseb_2a.1,4,1000.0,535.0,1000.0,5,2,Sc,1000.0,235.0,535.0,300.0,0.695,0,VLc,Sc,1.53,0.4,0.325,0,0,22.5,0.0006
24112915120021014,2411291512002101,Naseb_2a.1,4,1000.0,535.0,1000.0,5,2,Sc,1000.0,535.0,835.0,300.0,0.695,0,VLd,Sc,1.61,0.4,0.325,0,0,19.9,0.0
24112915120021015,2411291512002101,Naseb_2a.1,4,1000.0,535.0,1000.0,5,2,Sc,1000.0,835.0,1050.0,215.0,0.75,0,XY,Sc,1.26,0.155,0.475,0,0,17.813953488372093,0.0042
24171126000111011,2417112600011101,Ngap_11a.1,4,1000.0,650.0,1000.0,5,3,Hs,1000.0,0,230.0,230.0,0.0,0,tLw,Hs,1.22,0.1,0.2,0,1,50.65217391304348,0.0167
24171126000111012,2417112600011101,Ngap_11a.1,4,1000.0,650.0,1000.0,5,3,Hs,1000.0,230.0,530.0,300.0,0.0,0,LFs,Hs,1.53,0.1,0.15,0,0,42.233333333333334,0.0056
24171126000111013,2417112600011101,Ngap_11a.1,4,1000.0,650.0,1000.0,5,3,Hs,1000.0,530.0,780.0,250.0,0.0,0,LCs,Hs,1.53,0.2,0.12941176470588237,0,0,38.12,0.0022
24171126000111014,2417112600011101,Ngap_11a.1,4,1000.0,650.0,1000.0,5,3,Hs,1000.0,780.0,1030.0,250.0,0.6,0,VAc,Hs,1.42,0.875,0.045,0,0,23.32,0.0139
24171126000191011,2417112600019101,Ngap_19a.1,5,700.0,725.0,700.0,5,3,Sc,1000.0,0,200.0,200.0,0.0,0,tLw,Sc,1.22,0.5,0.115,0,1,58.3,0.0167
24171126000191012,2417112600019101,Ngap_19a.1,5,700.0,725.0,700.0,5,3,Sc,1000.0,200.0,700.0,500.0,0.0,0,Lw,Sc,1.42,0.5,0.115,0,0,46.56,0.0111
24171126000191013,2417112600019101,Ngap_19a.1,5,700.0,725.0,700.0,5,3,Sc,1000.0,700.0,1000.0,300.0,0.525,0,VLd,Sc,1.61,0.65,0.14,0,0,24.099999999999998,0.0
24171126000011011,2417112600001101,Ngap_1a.1,5,1000.0,650.0,1000.0,5,2,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,Hs,1.22,0.1,0.2,0,1,51.1,0.0167
24171126000011012,2417112600001101,Ngap_1a.1,5,1000.0,650.0,1000.0,5,2,Hs,1000.0,200.0,450.0,250.0,0.0,0,LFs,Hs,1.53,0.1,0.15,0,0,43.2,0.0056
24171126000011013,2417112600001101,Ngap_1a.1,5,1000.0,650.0,1000.0,5,2,Hs,1000.0,450.0,1000.0,550.0,0.0,0,LCs,Hs,1.53,0.2,0.12941176470588237,0,0,37.92727272727272,0.0022
24171126000011021,2417112600001102,Ngap_1a.2,5,1000.0,650.0,1000.0,5,2,Hs,1000.0,0,230.0,230.0,0.0,0,tLw,Hs,1.22,0.1,0.265,0,1,49.78260869565218,0.0167
24171126000011022,2417112600001102,Ngap_1a.2,5,1000.0,650.0,1000.0,5,2,Hs,1000.0,230.0,505.0,275.0,0.0,0,LFs,Hs,1.53,0.1,0.29,0,0,42.29090909090908,0.0056
24171126000011023,2417112600001102,Ngap_1a.2,5,1000.0,650.0,1000.0,5,2,Hs,1000.0,505.0,1005.0,500.0,0.0,0,LCs,Hs,1.53,0.125,0.175,0,0,38.44,0.0022
24171126000221011,2417112600022101,Ngap_22a.1,4,1000.0,700.0,1000.0,5,2,Hs,1000.0,0,200.0,200.0,0.0,0,tLw,Hs,1.22,0.1,0.2,0,1,51.1,0.0167
24171126000221012,2417112600022101,Ngap_22a.1,4,1000.0,700.0,1000.0,5,2,Hs,1000.0,200.0,600.0,400.0,0.0,0,LFs,Hs,1.53,0.1,0.15,0,0,41.925,0.0056
24171126000221013,2417112600022101,Ngap_22a.1,4,1000.0,700.0,1000.0,5,2,Hs,1000.0,600.0,950.0,350.0,0.0,0,LCf,Hs,1.61,0.2,0.12941176470588237,0,0,35.14285714285714,0.0003
24171126000221014,2417112600022101,Ngap_22a.1,4,1000.0,700.0,1000.0,5,2,Hs,1000.0,950.0,1000.0,50.0,0.0,0,LCs,Hs,1.53,0.225,0.14,0,0,35.0,0.0022
24171126000221021,2417112600022102,Ngap_22a.2,4,1000.0,500.0,1000.0,5,2,Hs,1000.0,0,225.0,225.0,0.0,0,tLw,Hs,1.22,0.05,0.215,0,1,50.888888888888886,0.0167
24171126000221022,2417112600022102,Ngap_22a.2,4,1000.0,500.0,1000.0,5,2,Hs,1000.0,225.0,500.0,275.0,0.0,0,LFs,Hs,1.53,0.05,0.215,0,0,42.763636363636365,0.0056
24171126000221023,2417112600022102,Ngap_22a.2,4,1000.0,500.0,1000.0,5,2,Hs,1000.0,500.0,800.0,300.0,0.0,0,LCf,Hs,1.61,0.1,0.2,0,0,37.666666666666664,0.0003
24171126000221024,2417112600022102,Ngap_22a.2,4,1000.0,500.0,1000.0,5,2,Hs,1000.0,800.0,1000.0,200.0,0.0,0,LCs,Hs,1.53,0.1,0.15,0,0,37.45,0.0022
24171126000241011,2417112600024101,Ngap_24a.1,4,1000.0,550.0,1000.0,5,2,Hs,1000.0,0,250.0,250.0,0.0,0,tLw,Hs,1.22,0.2,0.15,0,1,50.96,0.0167
24171126000241012,2417112600024101,Ngap_24a.1,4,1000.0,550.0,1000.0,5,2,Hs,1000.0,250.0,350.0,100.0,0.0,0,tLFs,Hs,1.22,0.225,0.15,0,1,43.5,0.0111
24171126000241013,2417112600024101,Ngap_24a.1,4,1000.0,550.0,1000.0,5,2,Hs,1000.0,350.0,575.0,225.0,0.0,0,LFs,Hs,1.53,0.225,0.15,0,0,40.71111111111111,0.0056
24171126000241014,2417112600024101,Ngap_24a.1,4,1000.0,550.0,1000.0,5,2,Hs,1000.0,575.0,1025.0,450.0,0.0,0,LCf,Hs,1.61,0.275,0.08,0,0,33.55555555555556,0.0003
24171126000041011,2417112600004101,Ngap_4a.1,4,1000.0,500.0,1000.0,5,3,Hs,1000.0,0,183.33333333333331,183.33333333333331,0.0,0,tLw,Hs,1.22,0.45,0.15333333333333332,0,1,57.10909090909092,0.0167
24171126000041012,2417112600004101,Ngap_4a.1,4,1000.0,500.0,1000.0,5,3,Hs,1000.0,183.33333333333331,483.3333333333333,300.0,0.0,0,LFs,Hs,1.53,0.45,0.15333333333333332,0,0,46.66666666666667,0.0056
24171126000041013,2417112600004101,Ngap_4a.1,4,1000.0,500.0,1000.0,5,3,Hs,1000.0,483.3333333333333,808.3333333333333,325.0,0.0,0,LCs,Hs,1.53,0.45,0.14,0,0,40.49230769230769,0.0022
24171126000041014,2417112600004101,Ngap_4a.1,4,1000.0,500.0,1000.0,5,3,Hs,1000.0,808.3333333333333,1008.3333333333333,200.0,0.0,0,As,Hs,1.42,0.875,0.05,0,0,43.05,0.0139
24171126000091011,2417112600009101,Ngap_9a.1,4,1000.0,750.0,1000.0,5,2,Sc,1000.0,0,215.0,215.0,0.0,0,tLw,Sc,1.22,0.225,0.185,0,1,51.34883720930233,0.0167
24171126000091012,2417112600009101,Ngap_9a.1,4,1000.0,750.0,1000.0,5,2,Sc,1000.0,215.0,390.0,175.0,0.0,0,Lw,Sc,1.42,0.2,0.185,0,0,44.05714285714286,0.0111
24171126000091013,2417112600009101,Ngap_9a.1,4,1000.0,750.0,1000.0,5,2,Sc,1000.0,390.0,740.0,350.0,0.0,0,LCs,Sc,1.53,0.225,0.185,0,0,39.42857142857143,0.0022
24171126000091014,2417112600009101,Ngap_9a.1,4,1000.0,750.0,1000.0,5,2,Sc,1000.0,740.0,990.0,250.0,0.0,0,LCf,Sc,1.61,0.25,0.1,0,0,33.480000000000004,0.0003
24191117110031011,2419111711003101,Niaga_3a.1,3,1000.0,600.0,1000.0,5,2,Ts,1000.0,0,200.0,200.0,0.0,0,tYw,Ts,1.08,0.15,0.375,0,1,58.9,0.0111
24191117110031012,2419111711003101,Niaga_3a.1,3,1000.0,600.0,1000.0,5,2,Ts,1000.0,200.0,315.0,115.0,0.0,0,tYw,Ts,1.08,0.15,0.375,0,1,56.52173913043478,0.0111
24191117110031013,2419111711003101,Niaga_3a.1,3,1000.0,600.0,1000.0,5,2,Ts,1000.0,315.0,665.0,350.0,0.0,0,Lw,Ts,1.42,0.15,0.325,0,0,50.4,0.0111
24191117110031014,2419111711003101,Niaga_3a.1,3,1000.0,600.0,1000.0,5,2,Ts,1000.0,665.0,1015.0,350.0,0.0,0,LCs,Ts,1.53,0.15,0.275,0,0,48.25714285714285,0.0022
24191117110042011,2419111711004201,Niaga_4b.1,3,1000.0,500.0,1000.0,5,2,Ts,1000.0,0,305.0,305.0,0.0,0,tYw,Ts,1.08,0.15,0.375,0,1,58.0655737704918,0.0111
24191117110042012,2419111711004201,Niaga_4b.1,3,1000.0,500.0,1000.0,5,2,Ts,1000.0,305.0,480.0,175.0,0.0,0,Lw,Ts,1.42,0.15,0.32,0,0,50.68571428571428,0.0111
24191117110042013,2419111711004201,Niaga_4b.1,3,1000.0,500.0,1000.0,5,2,Ts,1000.0,480.0,755.0,275.0,0.02,0,LCs,Ts,1.53,0.15,0.32,0,0,49.054545454545455,0.0022
24191117110042014,2419111711004201,Niaga_4b.1,3,1000.0,500.0,1000.0,5,2,Ts,1000.0,755.0,1005.0,250.0,0.5,0,VLc,Ts,1.53,0.35,0.225,0,0,26.400000000000002,0.0006
24191318250021011,2419131825002101,Nicho_2a.1,5,350.0,350.0,350.0,5,2,Sc,350.0,0,150.0,150.0,0.125,0,tSLw,Sc,1.09,0.5,0.2,0,1,43.733333333333334,0.0167
24191318250021012,2419131825002101,Nicho_2a.1,5,350.0,350.0,350.0,5,2,Sc,350.0,150.0,200.0,50.0,0.525,0,VLl,Sc,1.3,0.5,0.2,0,0,27.6,0.0111
24191318250021013,2419131825002101,Nicho_2a.1,5,350.0,350.0,350.0,5,2,Sc,350.0,200.0,350.0,150.0,0.725,0,XL,Sc,1.3,0.5,0.2,0,0,18.46666666666667,0.0111
24193018000011011,2419301800001101,Nith_1a.1,5,1000.0,1000.0,1000.0,2,2,Ts,1000.0,0,250.0,250.0,0.03,0,tLw,Ts,1.09,0.35,0.34,0,1,55.64,0.0167
24193018000011012,2419301800001101,Nith_1a.1,5,1000.0,1000.0,1000.0,2,2,Ts,1000.0,250.0,525.0,275.0,0.03,0,Lw,Ts,1.42,0.35,0.34,0,0,47.672727272727265,0.0111
24193018000011013,2419301800001101,Nith_1a.1,5,1000.0,1000.0,1000.0,2,2,Ts,1000.0,525.0,1000.0,475.0,0.275,0,SLw,Ts,1.42,0.35,0.34,0,0,36.4,0.0111
24193018000081011,2419301800008101,Nith_8a.1,5,1000.0,1000.0,1000.0,2,2,Ts,1000.0,0,200.0,200.0,0.0,0,tLw,Ts,1.09,0.1,0.275,0,1,60.2,0.0167
24193018000081012,2419301800008101,Nith_8a.1,5,1000.0,1000.0,1000.0,2,2,Ts,1000.0,200.0,300.0,100.0,0.0,0,tLw,Ts,1.09,0.1,0.2,0,1,57.9,0.0167
24193018000081013,2419301800008101,Nith_8a.1,5,1000.0,1000.0,1000.0,2,2,Ts,1000.0,300.0,1000.0,700.0,0.0,0,LCs,Ts,1.53,0.1,0.2,0,0,50.5,0.0022
25112311000021011,2511231100002101,Oama_2a.1,5,1000.0,305.0,325.0,7,3,Li,325.0,0,200.0,200.0,0.16666666666666663,0,tSYw,Li,1.08,0.1,0.4,0,1,43.0,0.0111
25112311000021012,2511231100002101,Oama_2a.1,5,1000.0,305.0,325.0,7,3,Li,325.0,200.0,325.0,125.0,0.275,0,SYw,Li,1.26,0.125,0.475,0,0,35.36,0.0042
25112311000051011,2511231100005101,Oama_5a.1,5,1000.0,375.0,400.0,7,3,Li,375.0,0,225.0,225.0,0.026666666666666665,0,tYw,Li,1.08,0.1,0.4,0,1,48.31111111111112,0.0111
25112311000051012,2511231100005101,Oama_5a.1,5,1000.0,375.0,400.0,7,3,Li,375.0,225.0,375.0,150.0,0.05,0,YFws,Li,1.26,0.125,0.475,0,0,43.0,0.0042
25181131000011011,2518113100001101,Ohau_1a.1,5,640.0,650.0,650.0,7,2,Hs,1000.0,0,160.0,160.0,0.025,0,tLw,Hs,1.09,0.2,0.15,0,1,54.125,0.0167
25181131000011012,2518113100001101,Ohau_1a.1,5,640.0,650.0,650.0,7,2,Hs,1000.0,160.0,345.0,185.0,0.045,0,Lw,Hs,1.42,0.2,0.15,0,0,47.78378378378378,0.0111
25181131000011013,2518113100001101,Ohau_1a.1,5,640.0,650.0,650.0,7,2,Hs,1000.0,345.0,645.0,300.0,0.375,0,VLl,Hs,1.42,0.65,0.1,0,0,31.400000000000002,0.0111
25181131000011014,2518113100001101,Ohau_1a.1,5,640.0,650.0,650.0,7,2,Hs,1000.0,645.0,995.0,350.0,0.6,0,VAd,Hs,1.42,0.75,0.055,0,0,20.057142857142857,0.0056
25183111000131011,2518311100013101,Ohua_13a.1,5,1000.0,1000.0,625.0,9,2,Hs,1000.0,0,100.0,100.0,0.02,0,tLw,Hs,1.09,0.5,0.105,0,1,51.89999999999999,0.0167
25183111000131012,2518311100013101,Ohua_13a.1,5,1000.0,1000.0,625.0,9,2,Hs,1000.0,100.0,325.0,225.0,0.075,0,SLw,Hs,1.42,0.5,0.105,0,0,44.97777777777778,0.0111
25183111000131013,2518311100013101,Ohua_13a.1,5,1000.0,1000.0,625.0,9,2,Hs,1000.0,325.0,625.0,300.0,0.675,0,VLl,Hs,1.42,0.7,0.105,0,0,21.7,0.0111
25183111000131014,2518311100013101,Ohua_13a.1,5,1000.0,1000.0,625.0,9,2,Hs,1000.0,625.0,1000.0,375.0,0.775,0,XA,Hs,1.42,0.86,0.07,0,0,16.0,0.0417
25183111000141011,2518311100014101,Ohua_14a.1,5,1000.0,1000.0,625.0,9,2,Hs,1000.0,0,100.0,100.0,0.02,0,tLw,Hs,1.09,0.4,0.24,0,1,52.1,0.0167
25183111000141012,2518311100014101,Ohua_14a.1,5,1000.0,1000.0,625.0,9,2,Hs,1000.0,100.0,325.0,225.0,0.075,0,SLw,Hs,1.42,0.4,0.24,0,0,45.77777777777777,0.0111
25183111000141013,2518311100014101,Ohua_14a.1,5,1000.0,1000.0,625.0,9,2,Hs,1000.0,325.0,625.0,300.0,0.675,0,VLl,Hs,1.42,0.7,0.09,0,0,21.599999999999998,0.0111
25183111000141014,2518311100014101,Ohua_14a.1,5,1000.0,1000.0,625.0,9,2,Hs,1000.0,625.0,1000.0,375.0,0.775,0,XA,Hs,1.42,0.86,0.07,0,0,16.0,0.0417
25183111000141021,2518311100014102,Ohua_14a.2,5,1000.0,1000.0,625.0,9,2,Hs,1000.0,0,100.0,100.0,0.02,0,tLw,Hs,1.09,0.4,0.24,0,1,52.1,0.0167
25183111000141022,2518311100014102,Ohua_14a.2,5,1000.0,1000.0,625.0,9,2,Hs,1000.0,100.0,325.0,225.0,0.075,0,SLw,Hs,1.42,0.4,0.24,0,0,45.77777777777777,0.0111
25183111000141023,2518311100014102,Ohua_14a.2,5,1000.0,1000.0,625.0,9,2,Hs,1000.0,325.0,625.0,300.0,0.675,0,VLl,Hs,1.42,0.7,0.09,0,0,21.599999999999998,0.0111
25183111000141024,2518311100014102,Ohua_14a.2,5,1000.0,1000.0,625.0,9,2,Hs,1000.0,625.0,1000.0,375.0,0.775,0,XA,Hs,1.42,0.86,0.07,0,0,16.0,0.0417
25183111000151011,2518311100015101,Ohua_15a.1,5,1000.0,1000.0,500.0,9,2,Hs,1000.0,0,100.0,100.0,0.125,0,tSLw,Hs,1.09,0.5,0.09,0,1,47.5,0.0167
25183111000151012,2518311100015101,Ohua_15a.1,5,1000.0,1000.0,500.0,9,2,Hs,1000.0,100.0,195.0,95.0,0.225,0,SLw,Hs,1.42,0.5,0.09,0,0,40.421052631578945,0.0111
25183111000151013,2518311100015101,Ohua_15a.1,5,1000.0,1000.0,500.0,9,2,Hs,1000.0,195.0,495.0,300.0,0.675,0,VLl,Hs,1.42,0.7,0.09,0,0,22.53333333333333,0.0111
25183111000151014,2518311100015101,Ohua_15a.1,5,1000.0,1000.0,500.0,9,2,Hs,1000.0,495.0,995.0,500.0,0.775,0,XA,Hs,1.42,0.86,0.07,0,0,16.16,0.0417
25183111000161011,2518311100016101,Ohua_16a.1,5,1000.0,1000.0,500.0,9,2,Hs,1000.0,0,100.0,100.0,0.125,0,tSLw,Hs,1.09,0.4,0.24,0,1,47.599999999999994,0.0167
25183111000161012,2518311100016101,Ohua_16a.1,5,1000.0,1000.0,500.0,9,2,Hs,1000.0,100.0,195.0,95.0,0.225,0,SLw,Hs,1.42,0.4,0.24,0,0,40.84210526315789,0.0111
25183111000161013,2518311100016101,Ohua_16a.1,5,1000.0,1000.0,500.0,9,2,Hs,1000.0,195.0,495.0,300.0,0.675,0,VLl,Hs,1.42,0.7,0.09,0,0,22.53333333333333,0.0111
25183111000161014,2518311100016101,Ohua_16a.1,5,1000.0,1000.0,500.0,9,2,Hs,1000.0,495.0,995.0,500.0,0.75,0,XA,Hs,1.42,0.86,0.07,0,0,16.86,0.0417
25231129000021011,2523112900002101,OmaS_2a.1,2,1000.0,1000.0,1000.0,2,2,Ts,1000.0,0,225.0,225.0,0.0,0,tLw,Ts,0.94,0.3,0.125,0,1,54.97777777777778,0.0167
25231129000021012,2523112900002101,OmaS_2a.1,2,1000.0,1000.0,1000.0,2,2,Ts,1000.0,225.0,475.0,250.0,0.39,0,VLc,Ts,1.22,0.25,0.125,0,0,32.08,0.0022
25231129000021013,2523112900002101,OmaS_2a.1,2,1000.0,1000.0,1000.0,2,2,Ts,1000.0,475.0,675.0,200.0,0.39,0,VLc,Ts,1.22,0.4,0.125,0,0,30.7,0.0022
25231129000021014,2523112900002101,OmaS_2a.1,2,1000.0,1000.0,1000.0,2,2,Ts,1000.0,675.0,1000.0,325.0,0.03,0,Aw,Ts,1.38,0.6,0.075,0,0,40.15384615384615,0.0222
25231100000022011,2523110000002201,Oma_2b.1,2,270.0,275.0,275.0,1,3,Ul,1000.0,0,275.0,275.0,0.0,0,tLw,Ul,0.94,0.3,0.125,0,1,64.43636363636364,0.0167
25231100000022012,2523110000002201,Oma_2b.1,2,270.0,275.0,275.0,1,3,Ul,1000.0,275.0,450.0,175.0,0.0,0,Q,Ul,2.0,0.325,0.125,2,0,10.0,0.0
